"°Å·¡ÀÏÀÚ","Ç°¸ñ¸í","¹ÝÀÔ·®","±Ý¾×","Àü³â ¹ÝÀÔ·®","Àü³â ¹ÝÀÔ·® Áõ°¨·ü(%)","Àü³â ±Ý¾×","Àü³â ±Ý¾× Áõ°¨·ü(%)","Æò³â ¹ÝÀÔ·®","Æò³â ¹ÝÀÔ·® Áõ°¨·ü(%)","Æò³â ±Ý¾×","Æò³â ±Ý¾× Áõ°¨·ü(%)"
"2019-02-10","Ã»¾ç",,,"82118","0.0","617471250","0.0","66762","0.0","556447259","0.0"
"2019-02-09","Ã»¾ç","49780","416845900","66935","-25.6","594958250","-29.9","65761","-24.3","545508792","-23.6"
"2019-02-08","Ã»¾ç","62674","463794850","53290","17.6","498072250","-6.9","66663","-6.0","533505483","-13.1"
"2019-02-07","Ã»¾ç",,,"54421","0.0","435728470","0.0","64976","0.0","536674106","0.0"
"2019-02-06","Ã»¾ç",,,"62308","0.0","520425350","0.0","62693","0.0","531050880","0.0"
"2019-02-05","Ã»¾ç",,,"84633","0.0","814606830","0.0","59987","0.0","525584855","0.0"
"2019-02-04","Ã»¾ç","46810","275321490",,"0.0",,"0.0","58349","-19.8","521777557","-47.2"
"2019-02-03","Ã»¾ç",,,"57768","0.0","508130250","0.0","60769","0.0","519273452","0.0"
"2019-02-02","Ã»¾ç","69412","525432610","51131","35.8","354860200","48.1","60292","15.1","494816031","6.2"
"2019-02-01","Ã»¾ç","60023","455912800","55144","8.8","325036100","40.3","59897","0.2","480269714","-5.1"
"2019-01-31","Ã»¾ç","63026","401166850","61485","2.5","343507460","16.8","59887","5.2","469839039","-14.6"
"2019-01-30","Ã»¾ç","66616","398550300","76794","-13.3","471819150","-15.5","58643","13.6","455513041","-12.5"
"2019-01-29","Ã»¾ç","75108","472460950","79788","-5.9","523706900","-9.8","56209","33.6","403488173","17.1"
"2019-01-28","Ã»¾ç","97945","641974600",,"0.0",,"0.0","60524","61.8","379003974","69.4"
"2019-01-27","Ã»¾ç",,,"45316","0.0","251957950","0.0","60733","0.0","380496442","0.0"
"2019-01-26","Ã»¾ç","60593","397826350","40335","50.2","176231950","125.7","61415","-1.3","374332266","6.3"
"2019-01-25","Ã»¾ç","56422","340069550","48239","17.0","196719850","72.9","66440","-15.1","388925488","-12.6"
"2019-01-24","Ã»¾ç","56474","339565700","58150","-2.9","233210400","45.6","67062","-15.8","401516895","-15.4"
"2019-01-23","Ã»¾ç","69700","439802310","67015","4.0","270206050","62.8","67824","2.8","409461402","7.4"
"2019-01-22","Ã»¾ç","61477","417870240","93020","-33.9","377287300","10.8","69167","-11.1","422990576","-1.2"
"2019-01-21","Ã»¾ç","71799","425751200",,"0.0",,"0.0","69133","3.9","429091704","-0.8"
"2019-01-20","Ã»¾ç",,,"78027","0.0","316665520","0.0","68773","0.0","414314042","0.0"
"2019-01-19","Ã»¾ç","57655","316115700","74504","-22.6","322293150","-1.9","67274","-14.3","394570614","-19.9"
"2019-01-18","Ã»¾ç","62186","344123800","63437","-2.0","265928950","29.4","65282","-4.7","378864266","-9.2"
"2019-01-17","Ã»¾ç","56470","311699650","67839","-16.8","272563700","14.4","63804","-11.5","356021148","-12.4"
"2019-01-16","Ã»¾ç","53669","297619300","65477","-18.0","258184700","15.3","62417","-14.0","331432130","-10.2"
"2019-01-15","Ã»¾ç","53110","284445700","75910","-30.0","249409350","14.0","62851","-15.5","310602829","-8.4"
"2019-01-14","Ã»¾ç","76527","406402950",,"0.0",,"0.0","63274","20.9","298153729","36.3"
"2019-01-13","Ã»¾ç",,,"53067","0.0","143202900","0.0","64247","0.0","284358808","0.0"
"2019-01-12","Ã»¾ç","55373","297351150","55342","0.1","141463700","110.2","64957","-14.8","269133111","10.5"
"2019-01-11","Ã»¾ç","62987","346971750","72982","-13.7","194843524","78.1","68135","-7.6","268694861","29.1"
"2019-01-10","Ã»¾ç","72090","381352260","68419","5.4","203545750","87.4","71432","0.9","280824398","35.8"
"2019-01-09","Ã»¾ç","70386","357325550","84017","-16.2","250366250","42.7","73179","-3.8","294443067","21.4"
"2019-01-08","Ã»¾ç","77044","405406450","110677","-30.4","335138500","21.0","76885","0.2","303804767","33.4"
"2019-01-07","Ã»¾ç","92306","493139150",,"0.0",,"0.0","81550","13.2","315900463","56.1"
"2019-01-06","Ã»¾ç",,,"81529","0.0","249327350","0.0","84709","0.0","330980881","0.0"
"2019-01-05","Ã»¾ç","67936","386260000","74406","-8.7","226516650","70.5","90096","-24.6","348915483","10.7"
"2019-01-04","Ã»¾ç","59293","383415900","69019","-14.1","201854450","89.9","94009","-36.9","372932253","2.8"
"2019-01-03","Ã»¾ç","82968","445802900","129505","-35.9","364388350","22.3","96744","-14.2","380725010","17.1"
"2019-01-02","Ã»¾ç",,,,"0.0",,"0.0","93520","0.0","372583650","0.0"
"2019-01-01","Ã»¾ç",,,,"0.0",,"0.0","87130","0.0","349984286","0.0"
"2018-12-31","Ã»¾ç","73471","322829996",,"0.0",,"0.0","79609","-7.7","316292348","2.1"
"2018-12-30","Ã»¾ç",,,"63152","0.0","200249650","0.0","75139","0.0","302479971","0.0"
"2018-12-29","Ã»¾ç","52582","169742350","64805","-18.9","138993650","22.1","72492","-27.5","288172749","-41.1"
"2018-12-28","Ã»¾ç","66925","211079100","86095","-22.3","174541027","20.9","72661","-7.9","287939229","-26.7"
"2018-12-27","Ã»¾ç","66707","229931330","94712","-29.6","168457174","36.5","71723","-7.0","291525093","-21.1"
"2018-12-26","Ã»¾ç","62734","223949950","89175","-29.7","190326500","17.7","69357","-9.5","290828390","-23.0"
"2018-12-25","Ã»¾ç","72496","257519750","109321","-33.7","248127950","3.8","66191","9.5","271884418","-5.3"
"2018-12-24","Ã»¾ç","77023","281957150",,"0.0",,"0.0","66220","16.3","273975025","2.9"
"2018-12-23","Ã»¾ç",,,"79700","0.0","191300500","0.0","66805","0.0","293144958","0.0"
"2018-12-22","Ã»¾ç","60806","207478600","78767","-22.8","203925100","1.7","68411","-11.1","305988743","-32.2"
"2018-12-21","Ã»¾ç","58405","199984850","75538","-22.7","203585900","-1.8","70625","-17.3","318719158","-37.3"
"2018-12-20","Ã»¾ç","61659","212821350","81914","-24.7","220627350","-3.5","70744","-12.8","321405434","-33.8"
"2018-12-19","Ã»¾ç","69093","252361150","71845","-3.8","189066050","33.5","68569","0.8","308698529","-18.2"
"2018-12-18","Ã»¾ç","60476","229981700","85350","-29.1","193227600","19.0","67122","-9.9","284157601","-19.1"
"2018-12-17","Ã»¾ç","82903","316820850",,"0.0",,"0.0","65341","26.9","256973962","23.3"
"2018-12-16","Ã»¾ç",,,"67212","0.0","128165850","0.0","64982","0.0","239224486","0.0"
"2018-12-15","Ã»¾ç","60287","244984250","80396","-25.0","153650800","59.4","65950","-8.6","230103114","6.5"
"2018-12-14","Ã»¾ç","63436","244822900","81899","-22.5","165020850","48.4","66950","-5.2","226054015","8.3"
"2018-12-13","Ã»¾ç","67574","264264900","86921","-22.3","180149220","46.7","68297","-1.1","233100659","13.4"
"2018-12-12","Ã»¾ç","66310","258081150","88140","-24.8","189015800","36.5","69139","-4.1","236837815","9.0"
"2018-12-11","Ã»¾ç","69432","265783730","100198","-30.7","218228000","21.8","70971","-2.2","236260362","12.5"
"2018-12-10","Ã»¾ç","78291","289622100",,"0.0",,"0.0","71628","9.3","241194311","20.1"
"2018-12-09","Ã»¾ç",,,"74953","0.0","152873100","0.0","72819","0.0","256457883","0.0"
"2018-12-08","Ã»¾ç","69526","251889700","83147","-16.4","178239950","41.3","71858","-3.2","262164670","-3.9"
"2018-12-07","Ã»¾ç","70505","284694130","102696","-31.3","234571090","21.4","71567","-1.5","270475291","5.3"
"2018-12-06","Ã»¾ç","61629","279609340","88296","-30.2","223019000","25.4","68983","-10.7","274686854","1.8"
"2018-12-05","Ã»¾ç","56415","249919500","88155","-36.0","227820400","9.7","66625","-15.3","269094999","-7.1"
"2018-12-04","Ã»¾ç","59122","231527750","84900","-30.4","214911400","7.7","64128","-7.8","255005320","-9.2"
"2018-12-03","Ã»¾ç","74365","267599100",,"0.0",,"0.0","63456","17.2","248440875","7.7"
"2018-12-02","Ã»¾ç",,,"70828","0.0","165069850","0.0","63061","0.0","248068045","0.0"
"2018-12-01","Ã»¾ç","50571","161604300","80975","-37.5","194646850","-17.0","63425","-20.3","252108595","-35.9"
"2018-11-30","Ã»¾ç","53622","160839200","88038","-39.1","222879700","-27.8","64728","-17.2","261542043","-38.5"
"2018-11-29","Ã»¾ç","57949","175294350","87944","-34.1","235054475","-25.4","64309","-9.9","271464745","-35.4"
"2018-11-28","Ã»¾ç","63812","196758100","82823","-23.0","235120646","-16.3","65192","-2.1","277013676","-29.0"
"2018-11-27","Ã»¾ç","70488","219616900","95735","-26.4","268247000","-18.1","65162","8.2","276317300","-20.5"
"2018-11-26","Ã»¾ç","91690","289127850",,"0.0",,"0.0","65103","40.8","274444797","5.4"
"2018-11-25","Ã»¾ç",,,"69091","0.0","188982316","0.0","65970","0.0","271572184","0.0"
"2018-11-24","Ã»¾ç","67737","215783350","75901","-10.8","216428100","-0.3","66834","1.4","268713262","-19.7"
"2018-11-23","Ã»¾ç","66991","215807450","67254","-0.4","195019550","10.7","67194","-0.3","270115324","-20.1"
"2018-11-22","Ã»¾ç","58343","184326510","79714","-26.8","237714250","-22.5","66727","-12.6","267246212","-31.0"
"2018-11-21","Ã»¾ç","79883","248511100","77179","3.5","247474630","0.4","66773","19.6","261310789","-4.9"
"2018-11-20","Ã»¾ç","68930","264934630","77610","-11.2","236191180","12.2","66895","3.0","255111426","3.9"
"2018-11-19","Ã»¾ç","76857","304527750",,"0.0",,"0.0","66772","15.1","249769849","21.9"
"2018-11-18","Ã»¾ç",,,"72830","0.0","199023750","0.0","67608","0.0","246617567","0.0"
"2018-11-17","Ã»¾ç","56688","195291750","70935","-20.1","201212300","-2.9","68933","-17.8","247977932","-21.2"
"2018-11-16","Ã»¾ç","54093","173747950","82810","-34.7","232613750","-25.3","70190","-22.9","259050291","-32.9"
"2018-11-15","Ã»¾ç","54339","174637100","77765","-30.1","226525600","-22.9","69903","-22.3","270035171","-35.3"
"2018-11-14","Ã»¾ç","59038","185146500","84063","-29.8","249165845","-25.7","68159","-13.4","273253211","-32.2"
"2018-11-13","Ã»¾ç","60942","189725250","105076","-42.0","319701950","-40.7","66623","-8.5","273155590","-30.5"
"2018-11-12","Ã»¾ç","88580","276302950",,"0.0",,"0.0","67345","31.5","272037775","1.6"
"2018-11-11","Ã»¾ç",,,"87004","0.0","273669950","0.0","68004","0.0","271467152","0.0"
"2018-11-10","Ã»¾ç","68789","232386850","72389","-5.0","242162150","-4.0","69408","-0.9","269815709","-13.9"
"2018-11-09","Ã»¾ç","64656","252048000","71598","-9.7","241972250","4.2","67623","-4.4","268708549","-6.2"
"2018-11-08","Ã»¾ç","56003","230822550","78054","-28.3","262487000","-12.1","68613","-18.4","268428381","-14.0"
"2018-11-07","Ã»¾ç","55846","233682130","69847","-20.0","245165600","-4.7","66362","-15.8","264306941","-11.6"
"2018-11-06","Ã»¾ç","49689","211274800","90737","-45.2","311825350","-32.2","64690","-23.2","257952827","-18.1"
"2018-11-05","Ã»¾ç","68789","286028780",,"0.0",,"0.0","64997","5.8","252646409","13.2"
"2018-11-04","Ã»¾ç",,,"84395","0.0","279659000","0.0","66979","0.0","253718331","0.0"
"2018-11-03","Ã»¾ç","49827","205442150","75832","-34.3","265866170","-22.7","67112","-25.8","249636099","-17.7"
"2018-11-02","Ã»¾ç","60839","251140600","72740","-16.4","261534600","-4.0","70500","-13.7","256222882","-2.0"
"2018-11-01","Ã»¾ç","50519","219396000","71055","-28.9","268082530","-18.2","70299","-28.1","256179085","-14.4"
"2018-10-31","Ã»¾ç","50953","218986200","75887","-32.9","296357050","-26.1","68482","-25.6","250089512","-12.4"
"2018-10-30","Ã»¾ç","52345","221946600","86502","-39.5","338582750","-34.4","66672","-21.5","237290686","-6.5"
"2018-10-29","Ã»¾ç","66770","273493200",,"0.0",,"0.0","68337","-2.3","229034208","19.4"
"2018-10-28","Ã»¾ç",,,"72919","0.0","262719004","0.0","68143","0.0","219571875","0.0"
"2018-10-27","Ã»¾ç","38611","159412950","60090","-35.7","215752710","-26.1","67733","-43.0","208419942","-23.5"
"2018-10-26","Ã»¾ç","39535","156693830","71017","-44.3","215746150","-27.4","70213","-43.7","205835910","-23.9"
"2018-10-25","Ã»¾ç","51661","205139450","77555","-33.4","225890050","-9.2","71414","-27.7","197650084","3.8"
"2018-10-24","Ã»¾ç","48584","203422550","83199","-41.6","241965150","-15.9","70043","-30.6","185765629","9.5"
"2018-10-23","Ã»¾ç","51231","208390700","91368","-43.9","260838200","-20.1","71985","-28.8","180526610","15.4"
"2018-10-22","Ã»¾ç","57439","213484660",,"0.0",,"0.0","73334","-21.7","181753250","17.5"
"2018-10-21","Ã»¾ç",,,"83484","0.0","208824700","0.0","75213","0.0","184699980","0.0"
"2018-10-20","Ã»¾ç","45348","167233250","78257","-42.1","212553740","-21.3","77526","-41.5","192074680","-12.9"
"2018-10-19","Ã»¾ç","44269","165151700","72622","-39.0","192266180","-14.1","81023","-45.4","199575442","-17.2"
"2018-10-18","Ã»¾ç","46469","163595080","86555","-46.3","211929579","-22.8","81380","-42.9","201870250","-19.0"
"2018-10-17","Ã»¾ç","42093","143305800","96957","-56.6","217536350","-34.1","81049","-48.1","197969846","-27.6"
"2018-10-16","Ã»¾ç","52148","152224790","132135","-60.5","291303550","-47.7","80654","-35.3","200688066","-24.1"
"2018-10-15","Ã»¾ç","72057","219488000",,"0.0",,"0.0","81960","-12.1","203439282","7.9"
"2018-10-14","Ã»¾ç",,,"111782","0.0","258540100","0.0","84178","0.0","202508942","0.0"
"2018-10-13","Ã»¾ç","64614","198712190","86318","-25.1","248871188","-20.2","85527","-24.5","201253883","-1.3"
"2018-10-12","Ã»¾ç","63651","195593850","76175","-16.4","196465064","-0.4","88094","-27.7","195216586","0.2"
"2018-10-11","Ã»¾ç","61180","174576500","93063","-34.3","199727700","-12.6","88673","-31.0","204287538","-14.5"
"2018-10-10","Ã»¾ç","64776","173703225","101605","-36.2","228093200","-23.8","86577","-25.2","199309855","-12.8"
"2018-10-09","Ã»¾ç","60516","162419675","171851","-64.8","465522700","-65.1","84188","-28.1","195056979","-16.7"
"2018-10-08","Ã»¾ç","64094","177722230",,"0.0",,"0.0","88068","-27.2","198128015","-10.3"
"2018-10-07","Ã»¾ç",,,"62566","0.0","249732730","0.0","88691","0.0","193761361","0.0"
"2018-10-06","Ã»¾ç","47615","120766600",,"0.0",,"0.0","80761","-41.0","190339233","-36.6"
"2018-10-05","Ã»¾ç","66178","154431730",,"0.0",,"0.0","83502","-20.7","197307363","-21.7"
"2018-10-04","Ã»¾ç","69386","159517325",,"0.0",,"0.0","84788","-18.2","209020067","-23.7"
"2018-10-03","Ã»¾ç","72194","159551170","55759","29.5","253622230","-37.1","84039","-14.1","215778601","-26.1"
"2018-10-02","Ã»¾ç","80601","178509200","124468","-35.2","798615200","-77.6","84406","-4.5","218671898","-18.4"
"2018-10-01","Ã»¾ç","119107","291149745",,"0.0",,"0.0","85420","39.4","220602238","32.0"
"2018-09-30","Ã»¾ç",,,"83238","0.0","310268530","0.0","83025","0.0","214462936","0.0"
"2018-09-29","Ã»¾ç","84060","270958740","74296","13.1","207491703","30.6","80260","4.7","203304026","33.3"
"2018-09-28","Ã»¾ç","77467","338151910","83467","-7.2","231762353","45.9","79062","-2.0","199577946","69.4"
"2018-09-27","Ã»¾ç","68294","393495000","102255","-33.2","305356303","28.9","77835","-12.3","197739106","99.0"
"2018-09-26","Ã»¾ç",,,"97429","0.0","317846160","0.0","76100","0.0","200696197","0.0"
"2018-09-25","Ã»¾ç",,,"114105","0.0","361328000","0.0","76639","0.0","211934289","0.0"
"2018-09-24","Ã»¾ç",,,,"0.0",,"0.0","82779","0.0","232167558","0.0"
"2018-09-23","Ã»¾ç",,,"85695","0.0","296810350","0.0","87401","0.0","255120983","0.0"
"2018-09-22","Ã»¾ç","45391","170656020","84052","-46.0","324297080","-47.4","85345","-46.8","268157809","-36.4"
"2018-09-21","Ã»¾ç","75157","225397850","74522","0.9","311950080","-27.7","85138","-11.7","258773437","-12.9"
"2018-09-20","Ã»¾ç","78715","264074510","79182","-0.6","347389525","-24.0","82554","-4.7","246444832","7.2"
"2018-09-19","Ã»¾ç","85596","301218630","74828","14.4","325483200","-7.5","82926","3.2","265121115","13.6"
"2018-09-18","Ã»¾ç","82517","343616250","97840","-15.7","434765850","-21.0","82876","-0.4","273934747","25.4"
"2018-09-17","Ã»¾ç","76265","359585210",,"0.0",,"0.0","86580","-11.9","287837707","24.9"
"2018-09-16","Ã»¾ç",,,"76336","0.0","348115000","0.0","85429","0.0","308016652","0.0"
"2018-09-15","Ã»¾ç","68214","274424250","81043","-15.8","413357250","-33.6","82284","-17.1","322154106","-14.8"
"2018-09-14","Ã»¾ç","65674","263778950","79743","-17.6","437919050","-39.8","81765","-19.7","319093034","-17.3"
"2018-09-13","Ã»¾ç","66006","253245800","56386","17.1","417156450","-39.3","83818","-21.3","319328489","-20.7"
"2018-09-12","Ã»¾ç","62586","296843270","66338","-5.7","404927350","-26.7","82715","-24.3","318379115","-6.8"
"2018-09-11","Ã»¾ç","62994","310360020","87262","-27.8","475545745","-34.7","82220","-23.4","319036191","-2.7"
"2018-09-10","Ã»¾ç","72886","294913500",,"0.0",,"0.0","80666","-9.6","322222692","-8.5"
"2018-09-09","Ã»¾ç",,,"65532","0.0","336055450","0.0","76960","0.0","316024407","0.0"
"2018-09-08","Ã»¾ç","68553","204300500","60030","14.2","348527700","-41.4","74707","-8.2","294967872","-30.7"
"2018-09-07","Ã»¾ç","75205","220007720","68546","9.7","370709450","-40.7","75353","-0.2","286480414","-23.2"
"2018-09-06","Ã»¾ç","75221","208969450","63700","18.1","439336221","-52.4","76934","-2.2","276151946","-24.3"
"2018-09-05","Ã»¾ç","76614","231880000","60985","25.6","339948500","-31.8","78075","-1.9","279602085","-17.1"
"2018-09-04","Ã»¾ç","85691","293993700","82338","4.1","373526250","-21.3","79316","8.0","283422941","3.7"
"2018-09-03","Ã»¾ç","113645","329821600",,"0.0",,"0.0","80346","41.4","288298308","14.4"
"2018-09-02","Ã»¾ç",,,"71000","0.0","313197955","0.0","80056","0.0","293301005","0.0"
"2018-09-01","Ã»¾ç","81403","263015500","76325","6.7","357103100","-26.3","76378","6.6","293970985","-10.5"
"2018-08-31","Ã»¾ç","44951","248161150","70467","-36.2","334412260","-25.8","75005","-40.1","300235684","-17.3"
"2018-08-30","Ã»¾ç","51771","200464450","76608","-32.4","376374627","-46.7","75725","-31.6","293638756","-31.7"
"2018-08-29","Ã»¾ç","54359","160137380","80636","-32.6","457487764","-65.0","73473","-26.0","266870105","-40.0"
"2018-08-28","Ã»¾ç","77149","192999000","104422","-26.1","636012600","-69.7","72777","6.0","238174947","-19.0"
"2018-08-27","Ã»¾ç","97048","246819950",,"0.0",,"0.0","75409","28.7","231346366","6.7"
"2018-08-26","Ã»¾ç",,,"49970","0.0","298272820","0.0","75441","0.0","224092402","0.0"
"2018-08-25","Ã»¾ç","63214","206297460","55007","14.9","241331415","-14.5","72379","-12.7","217407197","-5.1"
"2018-08-24","Ã»¾ç","76878","265576350","83315","-7.7","380053350","-30.1","73502","4.6","216909425","22.4"
"2018-08-23","Ã»¾ç","82298","247739430","57621","42.8","299979950","-17.4","72085","14.2","213364327","16.1"
"2018-08-22","Ã»¾ç","80802","226763800","55238","46.3","257123750","-11.8","70093","15.3","196306751","15.5"
"2018-08-21","Ã»¾ç","83781","236674350","85989","-2.6","394238850","-40.0","68692","22.0","186664973","26.8"
"2018-08-20","Ã»¾ç","92671","279539430",,"0.0",,"0.0","71596","29.4","192121911","45.5"
"2018-08-19","Ã»¾ç",,,"76181","0.0","328558350","0.0","70797","0.0","203717094","0.0"
"2018-08-18","Ã»¾ç","68884","183133700","66147","4.1","289450600","-36.7","67741","1.7","200597872","-8.7"
"2018-08-17","Ã»¾ç","72972","162921590","52668","38.6","221589650","-26.5","68869","6.0","192189433","-15.2"
"2018-08-16","Ã»¾ç","87106","188979030","66742","30.5","223770940","-15.5","70719","23.2","182703618","3.4"
"2018-08-15","Ã»¾ç","89491","219562820","87936","1.8","287429400","-23.6","72065","24.2","171449483","28.1"
"2018-08-14","Ã»¾ç","77757","212086350","99267","-21.7","353711790","-40.0","71792","8.3","155776207","36.1"
"2018-08-13","Ã»¾ç","86366","229202310",,"0.0",,"0.0","76657","12.7","156436318","46.5"
"2018-08-12","Ã»¾ç",,,"52918","0.0","206235500","0.0","79529","0.0","160599021","0.0"
"2018-08-11","Ã»¾ç","60800","165018470","65730","-7.5","221252860","-25.4","78634","-22.7","161673135","2.1"
"2018-08-10","Ã»¾ç","62552","167829900","87435","-28.5","278410450","-39.7","78835","-20.7","162678661","3.2"
"2018-08-09","Ã»¾ç","80357","217278135","74736","7.5","244796900","-11.2","77574","3.6","162826530","33.4"
"2018-08-08","Ã»¾ç","74753","238270950","78512","-4.8","293676950","-18.9","72439","3.2","158959948","49.9"
"2018-08-07","Ã»¾ç","70662","273065020","83627","-15.5","363405760","-24.9","68757","2.8","166205524","64.3"
"2018-08-06","Ã»¾ç","73474","279938309",,"0.0",,"0.0","64025","14.8","167424126","67.2"
"2018-08-05","Ã»¾ç",,,"7269","0.0","28786000","0.0","58329","0.0","162299204","0.0"
"2018-08-04","Ã»¾ç",,,"71962","0.0","367996080","0.0","53378","0.0","149512104","0.0"
"2018-08-03","Ã»¾ç","55243","200401300","75833","-27.2","338945050","-40.9","52391","5.4","145531669","37.7"
"2018-08-02","Ã»¾ç","68031","193059200","62187","9.4","249247000","-22.5","57095","19.2","137003939","40.9"
"2018-08-01","Ã»¾ç","64036","206473300","66915","-4.3","251810090","-18.0","58821","8.9","134470841","53.5"
"2018-07-31","Ã»¾ç","61822","231435390","80742","-23.4","344990692","-32.9","62306","-0.8","150772965","53.5"
"2018-07-30","Ã»¾ç","56210","175954255",,"0.0",,"0.0","67989","-17.3","171026976","2.9"
"2018-07-29","Ã»¾ç",,,"45025","0.0","243273050","0.0","72962","0.0","192446710","0.0"
"2018-07-28","Ã»¾ç","56380","136989550","58932","-4.3","214979530","-36.3","70334","-19.8","202260735","-32.3"
"2018-07-27","Ã»¾ç","70923","170674900","96715","-26.7","279547179","-38.9","66869","6.1","201902268","-15.5"
"2018-07-26","Ã»¾ç","57704","157093820","79818","-27.7","310752590","-49.4","62103","-7.1","194331634","-19.2"
"2018-07-25","Ã»¾ç","67518","210193145","46604","44.9","334858200","-37.2","57673","17.1","175311452","19.9"
"2018-07-24","Ã»¾ç","52859","180883090","36745","43.9","222607850","-18.7","54054","-2.2","162266040","11.5"
"2018-07-23","Ã»¾ç","67343","220513660",,"0.0",,"0.0","57101","17.9","157950804","39.6"
"2018-07-22","Ã»¾ç",,,"55501","0.0","185844000","0.0","61786","0.0","166843561","0.0"
"2018-07-21","Ã»¾ç","66617","211290520","67222","-0.9","205947420","2.6","65412","1.8","174636491","21.0"
"2018-07-20","Ã»¾ç","61869","249125350","69696","-11.2","210909380","18.1","69823","-11.4","182149548","36.8"
"2018-07-19","Ã»¾ç","42615","175358930","68002","-37.3","225562550","-22.3","73007","-41.6","193935064","-9.6"
"2018-07-18","Ã»¾ç","44671","147479060","82168","-45.6","277947350","-46.9","74278","-39.9","209612361","-29.6"
"2018-07-17","Ã»¾ç","58210","159452680","77040","-24.4","285771050","-44.2","72611","-19.8","220366090","-27.6"
"2018-07-16","Ã»¾ç","81698","224970300",,"0.0",,"0.0","73067","11.8","228967809","-1.7"
"2018-07-15","Ã»¾ç",,,"63916","0.0","209039920","0.0","70686","0.0","234474404","0.0"
"2018-07-14","Ã»¾ç","79543","284499640","71155","11.8","238556250","19.3","67322","18.2","230250506","23.6"
"2018-07-13","Ã»¾ç","59550","234831070","71963","-17.2","271612600","-13.5","64933","-8.3","218479800","7.5"
"2018-07-12","Ã»¾ç","60862","219013000","65789","-7.5","244373220","-10.4","66568","-8.6","206103065","6.3"
"2018-07-11","Ã»¾ç","57839","173176800","60823","-4.9","259724800","-33.3","67862","-14.8","200722973","-13.7"
"2018-07-10","Ã»¾ç","71510","200574400","71176","0.5","199306080","0.6","70154","1.9","195054151","2.8"
"2018-07-09","Ã»¾ç","100956","298396290",,"0.0",,"0.0","73274","37.8","200194126","49.1"
"2018-07-08","Ã»¾ç",,,"62926","0.0","137961330","0.0","74558","0.0","205734592","0.0"
"2018-07-07","Ã»¾ç","74571","242405450","76752","-2.8","173098050","40.0","74742","-0.2","211076042","14.8"
"2018-07-06","Ã»¾ç","49393","178881120","85558","-42.3","202675600","-11.7","77762","-36.5","219933082","-18.7"
"2018-07-05","Ã»¾ç","54950","162316020","85523","-35.7","239240400","-32.2","80276","-31.5","224186248","-27.6"
"2018-07-04","Ã»¾ç","56593","142690900","72858","-22.3","211311800","-32.5","78613","-28.0","220295428","-35.2"
"2018-07-03","Ã»¾ç","81090","173353130","104765","-22.6","295471540","-41.3","77226","5.0","224261612","-22.7"
"2018-07-02","Ã»¾ç","122528","324661350",,"0.0",,"0.0","78614","55.9","235154660","38.1"
"2018-07-01","Ã»¾ç",,,"81827","0.0","228603050","0.0","79383","0.0","230450843","0.0"
"2018-06-30","Ã»¾ç","87959","298227800","73246","20.1","196653100","51.7","78278","12.4","218637191","36.4"
"2018-06-29","Ã»¾ç","57858","214710950","75083","-22.9","173207306","24.0","79892","-27.6","213726423","0.5"
"2018-06-28","Ã»¾ç","59013","174476500","84932","-30.5","189677767","-8.0","83882","-29.6","209425225","-16.7"
"2018-06-27","Ã»¾ç","60875","169006000","91430","-33.4","193265750","-12.6","85324","-28.7","209439409","-19.3"
"2018-06-26","Ã»¾ç","80856","189506980","112306","-28.0","237178650","-20.1","87444","-7.5","207910282","-8.9"
"2018-06-25","Ã»¾ç","100739","233418800",,"0.0",,"0.0","89742","12.3","222323436","5.0"
"2018-06-24","Ã»¾ç",,,"87021","0.0","168852000","0.0","90409","0.0","230354535","0.0"
"2018-06-23","Ã»¾ç","79738","174154330","97269","-18.0","208994770","-16.7","89568","-11.0","241757800","-28.0"
"2018-06-22","Ã»¾ç","81672","178548150","85836","-4.9","204702900","-12.8","92906","-12.1","261464844","-31.7"
"2018-06-21","Ã»¾ç","88305","208141350","94455","-6.5","232681252","-10.5","95912","-7.9","265141141","-21.5"
"2018-06-20","Ã»¾ç","75432","179800500","94604","-20.3","251266100","-28.4","93999","-19.8","264963702","-32.1"
"2018-06-19","Ã»¾ç","90168","219737750","115111","-21.7","322655800","-31.9","89827","0.4","256917396","-14.5"
"2018-06-18","Ã»¾ç","102043","270194000",,"0.0",,"0.0","89033","14.6","255570077","5.7"
"2018-06-17","Ã»¾ç",,,"82049","0.0","218575150","0.0","88246","0.0","244504529","0.0"
"2018-06-16","Ã»¾ç","84409","220192450","79942","5.6","199633400","10.3","86167","-2.0","233890462","-5.9"
"2018-06-15","Ã»¾ç","78777","204625450","80090","-1.6","195844800","4.5","87795","-10.3","240181103","-14.8"
"2018-06-14","Ã»¾ç","85560","223835450","89621","-4.5","226017800","-1.0","90872","-5.8","240227672","-6.8"
"2018-06-13","Ã»¾ç","87010","240533200","93295","-6.7","247327980","-2.7","89456","-2.7","246108386","-2.3"
"2018-06-12","Ã»¾ç","96959","320482900","121626","-20.3","332752200","-3.7","85081","14.0","247614450","29.4"
"2018-06-11","Ã»¾ç","99719","421800350",,"0.0",,"0.0","83653","19.2","243086199","73.5"
"2018-06-10","Ã»¾ç",,,"98439","0.0","269031800","0.0","83516","0.0","234378750","0.0"
