"°Å·¡ÀÏÀÚ","Ç°¸ס¸ם","¹ÝÀÔ·®","±Ý¾×","Àü³ג ¹ÝÀÔ·®","Àü³ג ¹ÝÀÔ·® Áץ°¨·ü(%)","Àü³ג ±Ý¾×","Àü³ג ±Ý¾× Áץ°¨·ü(%)","Æע³ג ¹ÝÀÔ·®","Æע³ג ¹ÝÀÔ·® Áץ°¨·ü(%)","Æע³ג ±Ý¾×","Æע³ג ±Ý¾× Áץ°¨·ü(%)"
"2020-07-13","ÆØÀÌ","63570","67513000","47742","33.2","89002000","-24.1","54301","17.1","62234357","8.5"
"2020-07-12","ÆØÀÌ",,,"45701","0.0","86029200","0.0","54698","0.0","63827560","0.0"
"2020-07-11","ÆØÀÌ","52880","58305000","44733","18.2","76963000","-24.2","55004","-3.9","64448227","-9.5"
"2020-07-10","ÆØÀÌ","58555","67684000","45085","29.9","81887000","-17.3","54532","7.4","62993277","7.4"
"2020-07-09","ÆØÀÌ","59440","67889000","47300","25.7","90805000","-25.2","53739","10.6","61160617","11.0"
"2020-07-08","ÆØÀÌ","51050","62124000","47005","8.6","91575000","-32.2","52567","-2.9","57886383","7.3"
"2020-07-07","ÆØÀÌ","52425","63635000",,"0.0",,"0.0","52162","0.5","55342043","15.0"
"2020-07-06","ÆØÀÌ","60200","70856500","42610","41.3","79852500","-11.3","51939","15.9","53354677","32.8"
"2020-07-05","ÆØÀÌ",,,"45858","0.0","80723000","0.0","53071","0.0","53055393","0.0"
"2020-07-04","ÆØÀÌ","60360","67952500","43053","40.2","75401500","-9.9","53946","11.9","52313853","29.9"
"2020-07-03","ÆØÀÌ","58390","72900000","42180","38.4","80122000","-9.0","55151","5.9","52529517","38.8"
"2020-07-02","ÆØÀÌ","53525","69243000","43997","21.7","82936000","-16.5","57089","-6.2","54034323","28.1"
"2020-07-01","ÆØÀÌ","54365","75511500","46562","16.8","78052000","-3.3","57994","-6.3","55613397","35.8"
"2020-06-30","ÆØÀÌ","56300","82740000",,"0.0",,"0.0","58891","-4.4","55959693","47.9"
"2020-06-29","ÆØÀÌ","63255","104280500","42468","48.9","67688500","54.1","59533","6.3","56939484","83.1"
"2020-06-28","ÆØÀÌ",,,"45869","0.0","69625500","0.0","59789","0.0","59411767","0.0"
"2020-06-27","ÆØÀÌ","50945","81132500","44035","15.7","67890000","19.5","59813","-14.8","60733447","33.6"
"2020-06-26","ÆØÀÌ","50085","72750000","45627","9.8","72757000","0.0","59710","-16.1","62296494","16.8"
"2020-06-25","ÆØÀÌ","53255","76058500","41662","27.8","66050500","15.2","59375","-10.3","63809485","19.2"
"2020-06-24","ÆØÀÌ","52255","78702500","48068","8.7","71168000","10.6","58756","-11.1","65452404","20.2"
"2020-06-23","ÆØÀÌ","52305","94458500",,"0.0",,"0.0","57943","-9.7","67116681","40.7"
"2020-06-22","ÆØÀÌ","48870","99571500","48145","1.5","68405000","45.6","55902","-12.6","69916817","42.4"
"2020-06-21","ÆØÀÌ",,,"45960","0.0","63359500","0.0","54734","0.0","72876001","0.0"
"2020-06-20","ÆØÀÌ","49290","84345000","46550","5.9","64188500","31.4","53310","-7.5","72037404","17.1"
"2020-06-19","ÆØÀÌ","46485","75810000","50155","-7.3","74480000","1.8","52757","-11.9","72098111","5.1"
"2020-06-18","ÆØÀÌ","41170","67307500","52733","-21.9","88072000","-23.6","52656","-21.8","72262071","-6.9"
"2020-06-17","ÆØÀÌ","43335","72345000","49676","-12.8","94714500","-23.6","53025","-18.3","71804884","0.8"
"2020-06-16","ÆØÀÌ","49170","84475000",,"0.0",,"0.0","53059","-7.3","72154077","17.1"
"2020-06-15","ÆØÀÌ","45995","66042500","52321","-12.1","92667500","-28.7","53663","-14.3","72348682","-8.7"
"2020-06-14","ÆØÀÌ",,,"48233","0.0","81655000","0.0","53947","0.0","73043341","0.0"
"2020-06-13","ÆØÀÌ","50720","60812500","44445","14.1","75291500","-19.2","54549","-7.0","72706287","-16.4"
"2020-06-12","ÆØÀÌ","47035","55303000","51399","-8.5","85403000","-35.2","54969","-14.4","70189240","-21.2"
"2020-06-11","ÆØÀÌ","49425","61540000","45297","9.1","101581500","-39.4","55415","-10.8","67184026","-8.4"
"2020-06-10","ÆØÀÌ","46430","63660000","46933","-1.1","87698000","-27.4","56316","-17.6","66243800","-3.9"
"2020-06-09","ÆØÀÌ","48950","76585000",,"0.0",,"0.0","56196","-12.9","65275745","17.3"
"2020-06-08","ÆØÀÌ","54090","89472500","44715","21.0","67854000","31.9","56352","-4.0","63224125","41.5"
"2020-06-07","ÆØÀÌ",,,"44089","0.0","64236500","0.0","56516","0.0","61473435","0.0"
"2020-06-06","ÆØÀÌ","46125","74332500","47454","-2.8","64996500","14.4","57507","-19.8","60236799","23.4"
"2020-06-05","ÆØÀÌ","46420","75390000","45841","1.3","62563500","20.5","57472","-19.2","60072293","25.5"
"2020-06-04","ÆØÀÌ","40010","65610000","47745","-16.2","72244000","-9.2","57629","-30.6","59657397","10.0"
"2020-06-03","ÆØÀÌ","45895","77545000","44924","2.2","71665000","8.2","57670","-20.4","58743063","32.0"
"2020-06-02","ÆØÀÌ","46020","82152500",,"0.0",,"0.0","58108","-20.8","57935577","41.8"
"2020-06-01","ÆØÀÌ","47070","86328500","49315","-4.6","55398500","55.8","58121","-19.0","57793897","49.4"
"2020-05-31","ÆØÀÌ",,,"50887","0.0","53121500","0.0","58060","0.0","58798477","0.0"
"2020-05-30","ÆØÀÌ","58520","99235000","50364","16.2","54491000","82.1","58527","0.0","60002247","65.4"
"2020-05-29","ÆØÀÌ","58675","107657500","55633","5.5","59921500","79.7","58475","0.3","60696107","77.4"
"2020-05-28","ÆØÀÌ","49685","95917500","50043","-0.7","56428500","70.0","59015","-15.8","61151527","56.9"
"2020-05-27","ÆØÀÌ","48820","96059500","55501","-12.0","59618500","61.1","58977","-17.2","60975274","57.5"
"2020-05-26","ÆØÀÌ","50200","96628500",,"0.0",,"0.0","59458","-15.6","60624431","59.4"
"2020-05-25","ÆØÀÌ","56275","105357500","49836","12.9","53594500","96.6","59955","-6.1","61405865","71.6"
"2020-05-24","ÆØÀÌ",,,"54873","0.0","57771000","0.0","60326","0.0","64053085","0.0"
"2020-05-23","ÆØÀÌ","58115","104943500","45752","27.0","50444500","108.0","59877","-2.9","65495667","60.2"
"2020-05-22","ÆØÀÌ","48750","88796500","54218","-10.1","56568000","57.0","59539","-18.1","66249567","34.0"
"2020-05-21","ÆØÀÌ","50810","84957500","53546","-5.1","58558500","45.1","59739","-14.9","68008327","24.9"
"2020-05-20","ÆØÀÌ","46765","94789500","58049","-19.4","60419000","56.9","59503","-21.4","69058813","37.3"
"2020-05-19","ÆØÀÌ","52760","86913500",,"0.0",,"0.0","59228","-10.9","69678910","24.7"
"2020-05-18","ÆØÀÌ","54990","79247500","51405","7.0","55250500","43.4","58262","-5.6","72420817","9.4"
"2020-05-17","ÆØÀÌ",,,"52760","0.0","60965500","0.0","57942","0.0","76484199","0.0"
"2020-05-16","ÆØÀÌ","57692","72181500","51242","12.6","68986000","4.6","57328","0.6","79286497","-9.0"
"2020-05-15","ÆØÀÌ","60185","77770000","59044","1.9","80311000","-3.2","57574","4.5","82777997","-6.0"
"2020-05-14","ÆØÀÌ","56294","71373000","54665","3.0","85115500","-16.1","57317","-1.8","84352122","-15.4"
"2020-05-13","ÆØÀÌ","55200","72799000","54638","1.0","88010500","-17.3","57804","-4.5","85082428","-14.4"
"2020-05-12","ÆØÀÌ","57575","76677500",,"0.0",,"0.0","57853","-0.5","83875015","-8.6"
"2020-05-11","ÆØÀÌ","55654","70938000","55245","0.7","90246000","-21.4","57810","-3.7","81630599","-13.1"
"2020-05-10","ÆØÀÌ",,,"52340","0.0","83150000","0.0","57248","0.0","78738033","0.0"
"2020-05-09","ÆØÀÌ","57500","60772500","52974","8.5","84048500","-27.7","57251","0.4","77106241","-21.2"
"2020-05-08","ÆØÀÌ","56690","61927500","54451","4.1","92497500","-33.0","56216","0.8","73790515","-16.1"
"2020-05-07","ÆØÀÌ","55751","60316000","53702","3.8","98287000","-38.6","55983","-0.4","72351413","-16.6"
"2020-05-06","ÆØÀÌ","58580","62907500","56424","3.8","108336500","-41.9","56310","4.0","70757199","-11.1"
"2020-05-05","ÆØÀÌ","60140","68667000",,"0.0",,"0.0","56834","5.8","68949632","-0.4"
"2020-05-04","ÆØÀÌ","55315","66231000","47985","15.3","78499000","-15.6","57021","-3.0","68455360","-3.2"
"2020-05-03","ÆØÀÌ",,,"47048","0.0","64974000","0.0","58804","0.0","69081523","0.0"
"2020-05-02","ÆØÀÌ","59435","65882000","50585","17.5","68160500","-3.3","59792","-0.6","68510347","-3.8"
"2020-05-01","ÆØÀÌ","59590","64069000","49850","19.5","66415000","-3.5","60250","-1.1","69535047","-7.9"
"2020-04-30","ÆØÀÌ","56265","62830000","53138","5.9","72523500","-13.4","61633","-8.7","71850570","-12.6"
"2020-04-29","ÆØÀÌ","59228","66409000","57403","3.2","78500500","-15.4","62103","-4.6","72972303","-9.0"
"2020-04-28","ÆØÀÌ","61561","69530500",,"0.0",,"0.0","61657","-0.2","73666590","-5.6"
"2020-04-27","ÆØÀÌ","64570","74030000","51810","24.6","71847000","3.0","61761","4.5","75273490","-1.7"
"2020-04-26","ÆØÀÌ",,,"40300","0.0","58180000","0.0","62667","0.0","77465705","0.0"
"2020-04-25","ÆØÀÌ","64040","70300000","39001","64.2","61548500","14.2","62554","2.4","79782750","-11.9"
"2020-04-24","ÆØÀÌ","64240","71622500","40515","58.6","72535000","-1.3","62247","3.2","81562117","-12.2"
"2020-04-23","ÆØÀÌ","60540","72513500","41050","47.5","81495000","-11.0","61647","-1.8","83753287","-13.4"
"2020-04-22","ÆØÀÌ","60555","74789500","40561","49.3","80907000","-7.6","61459","-1.5","85364067","-12.4"
"2020-04-21","ÆØÀÌ","65820","85308500",,"0.0",,"0.0","60136","9.5","85540186","-0.3"
"2020-04-20","ÆØÀÌ","62305","83380000","36640","70.0","70352500","18.5","59298","5.1","85464063","-2.4"
"2020-04-19","ÆØÀÌ",,,"39050","0.0","74642500","0.0","58778","0.0","85767137","0.0"
"2020-04-18","ÆØÀÌ","61860","82017000","35750","73.0","71017500","15.5","58257","6.2","86284904","-4.9"
"2020-04-17","ÆØÀÌ","62505","84461000","37326","67.5","78505000","7.6","57544","8.6","87187050","-3.1"
"2020-04-16","ÆØÀÌ","62520","90716000","35423","76.5","74363000","22.0","57900","8.0","87939830","3.2"
"2020-04-15","ÆØÀÌ","61675","101310000","37485","64.5","73160000","38.5","57451","7.4","86613143","17.0"
"2020-04-14","ÆØÀÌ","62985","113151500",,"0.0",,"0.0","57174","10.2","85124033","32.9"
"2020-04-13","ÆØÀÌ","59915","92077500","34336","74.5","63852500","44.2","57470","4.3","86252408","6.8"
"2020-04-12","ÆØÀÌ",,,"33665","0.0","57485000","0.0","57367","0.0","86849244","0.0"
"2020-04-11","ÆØÀÌ","61530","79824500","35295","74.3","57740000","38.2","56707","8.5","86133604","-7.3"
"2020-04-10","ÆØÀÌ","62170","77655500","38351","62.1","61074000","27.1","56065","10.9","85360967","-9.0"
"2020-04-09","ÆØÀÌ","57610","67365000","37830","52.3","65472500","2.9","55990","2.9","85370710","-21.1"
"2020-04-08","ÆØÀÌ","61010","68282500","50404","21.0","90444000","-24.5","55345","10.2","83781650","-18.5"
"2020-04-07","ÆØÀÌ","58495","67483500",,"0.0",,"0.0","54467","7.4","82836020","-18.5"
"2020-04-06","ÆØÀÌ","61385","62722000","47806","28.4","75678500","-17.1","55597","10.4","83786100","-25.1"
"2020-04-05","ÆØÀÌ",,,"50579","0.0","73411500","0.0","56787","0.0","83144250","0.0"
"2020-04-04","ÆØÀÌ","62905","58638500","55435","13.5","81656000","-28.2","58121","8.2","82710067","-29.1"
"2020-04-03","ÆØÀÌ","63120","57436500","56436","11.8","83673500","-31.4","58716","7.5","85846333","-33.1"
"2020-04-02","ÆØÀÌ","60439","57128500","56370","7.2","84050000","-32.0","59719","1.2","90347260","-36.8"
"2020-04-01","ÆØÀÌ","61706","60141500","57363","7.6","82803000","-27.4","60715","1.6","93466527","-35.7"
"2020-03-31","ÆØÀÌ","60935","61878000",,"0.0",,"0.0","61469","-0.9","96990370","-36.2"
"2020-03-30","ÆØÀÌ","57590","57682500","58070","-0.8","80853500","-28.7","61849","-6.9","100697328","-42.7"
"2020-03-29","ÆØÀÌ",,,"59653","0.0","84538000","0.0","61830","0.0","102840515","0.0"
"2020-03-28","ÆØÀÌ","59250","54383500","57627","2.8","86063000","-36.8","60223","-1.6","103294417","-47.4"
"2020-03-27","ÆØÀÌ","56585","55347500","53097","6.6","83250000","-33.5","58709","-3.6","102610557","-46.1"
"2020-03-26","ÆØÀÌ","59350","59109000","53716","10.5","85536500","-30.9","57914","2.5","101861174","-42.0"
"2020-03-25","ÆØÀÌ","62690","65806000","54344","15.4","79640500","-17.4","57057","9.9","100266401","-34.4"
"2020-03-24","ÆØÀÌ","64520","73327000",,"0.0",,"0.0","58014","11.2","99253297","-26.1"
"2020-03-23","ÆØÀÌ","63950","77362500","55263","15.7","74668500","3.6","58788","8.8","97890104","-21.0"
"2020-03-22","ÆØÀÌ",,,"59693","0.0","79287500","0.0","58325","0.0","95547928","0.0"
"2020-03-21","ÆØÀÌ","63170","81732500","59789","5.7","81643000","0.1","57206","10.4","92089173","-11.2"
"2020-03-20","ÆØÀÌ","59807","78654500","51397","16.4","74077500","6.2","56715","5.5","90478289","-13.1"
"2020-03-19","ÆØÀÌ","55440","74108000","54968","0.9","79922000","-7.3","55740","-0.5","88144259","-15.9"
"2020-03-18","ÆØÀÌ","60115","84258500","56121","7.1","78625000","7.2","55557","8.2","87027939","-3.2"
"2020-03-17","ÆØÀÌ","59570","84938000",,"0.0",,"0.0","56514","5.4","87673202","-3.1"
"2020-03-16","ÆØÀÌ","61275","87855000","54981","11.4","73205500","20.0","57616","6.4","89081450","-1.4"
"2020-03-15","ÆØÀÌ",,,"52893","0.0","67278500","0.0","58724","0.0","91635749","0.0"
"2020-03-14","ÆØÀÌ","51120","77315000","55822","-8.4","68798000","12.4","58107","-12.0","93060857","-16.9"
"2020-03-13","ÆØÀÌ","55105","93947500","55213","-0.2","68859500","36.4","57618","-4.4","91143943","3.1"
"2020-03-12","ÆØÀÌ","50800","95486500","55312","-8.2","67576500","41.3","57399","-11.5","87340077","9.3"
"2020-03-11","ÆØÀÌ","50575","97199500","54015","-6.4","63285000","53.6","57504","-12.0","84513903","15.0"
"2020-03-10","ÆØÀÌ","50798","99164500",,"0.0",,"0.0","57028","-10.9","81928160","21.0"
"2020-03-09","ÆØÀÌ","47970","89698000","51905","-7.6","56904000","57.6","56513","-15.1","79419673","12.9"
"2020-03-08","ÆØÀÌ",,,"48951","0.0","49840500","0.0","56118","0.0","77881657","0.0"
"2020-03-07","ÆØÀÌ","47600","84470000","51525","-7.6","55892500","51.1","56959","-16.4","77384123","9.2"
"2020-03-06","ÆØÀÌ","42910","74682500","52782","-18.7","58942500","26.7","56711","-24.3","77841763","-4.1"
"2020-03-05","ÆØÀÌ","45545","79123000","59045","-22.9","68727000","15.1","57139","-20.3","79099297","0.0"
"2020-03-04","ÆØÀÌ","48485","89674000","51448","-5.8","61322000","46.2","57644","-15.9","79737183","12.5"
"2020-03-03","ÆØÀÌ","49075","97776000",,"0.0",,"0.0","58697","-16.4","80772667","21.1"
"2020-03-02","ÆØÀÌ","51780","107558000","49289","5.1","51818000","107.6","58565","-11.6","80700067","33.3"
"2020-03-01","ÆØÀÌ",,,"57149","0.0","56895000","0.0","59023","0.0","80954226","0.0"
"2020-02-29","ÆØÀÌ","50510","108809500","53520","-5.6","53539000","103.2","59682","-15.4","80256693","35.6"
"2020-02-28","ÆØÀÌ","50680","122655000","53520","-5.3","53539000","129.1","59682","-15.1","79602926","54.1"
"2020-02-27","ÆØÀÌ","48505","133850500","54714","-11.3","55477500","141.3","60217","-19.4","78945295","69.5"
"2020-02-26","ÆØÀÌ","43955","142876000","55698","-21.1","56247500","154.0","60272","-27.1","76628648","86.5"
"2020-02-25","ÆØÀÌ","47395","150736500","55339","-14.4","54582500","176.2","60641","-21.8","74309215","102.9"
"2020-02-24","ÆØÀÌ","47565","131022500",,"0.0",,"0.0","60489","-21.4","72027518","81.9"
"2020-02-23","ÆØÀÌ",,,"56455","0.0","53358000","0.0","60520","0.0","71885407","0.0"
"2020-02-22","ÆØÀÌ","46060","117329000","56723","-18.8","55922500","109.8","60988","-24.5","72960363","60.8"
"2020-02-21","ÆØÀÌ","45250","102741000","58533","-22.7","60626000","69.5","61313","-26.2","75025357","36.9"
"2020-02-20","ÆØÀÌ","46625","98962500","59506","-21.6","65025000","52.2","61114","-23.7","77443528","27.8"
"2020-02-19","ÆØÀÌ","46445","96377500","59265","-21.6","67187000","43.4","62240","-25.4","79696456","20.9"
"2020-02-18","ÆØÀÌ","47530","100763000","58117","-18.2","67282500","49.8","62846","-24.4","81833803","23.1"
"2020-02-17","ÆØÀÌ","46301","98496500",,"0.0",,"0.0","64015","-27.7","83824177","17.5"
"2020-02-16","ÆØÀÌ",,,"56688","0.0","65022000","0.0","64241","0.0","89547233","0.0"
"2020-02-15","ÆØÀÌ","47810","93222500","58961","-18.9","68637500","35.8","64462","-25.8","97782967","-4.7"
"2020-02-14","ÆØÀÌ","47550","90907500","55757","-14.7","70206500","29.5","64670","-26.5","105505808","-13.8"
"2020-02-13","ÆØÀÌ","43025","81067000","58874","-26.9","77480000","4.6","63382","-32.1","112286531","-27.8"
"2020-02-12","ÆØÀÌ","43480","86977500","56927","-23.6","78372000","11.0","61361","-29.1","116136114","-25.1"
"2020-02-11","ÆØÀÌ","47250","98631500","59171","-20.1","84187000","17.2","60634","-22.1","119027352","-17.1"
"2020-02-10","ÆØÀÌ","47175","94637500",,"0.0",,"0.0","59374","-20.5","120237360","-21.3"
"2020-02-09","ÆØÀÌ",,,"53335","0.0","81517000","0.0","58490","0.0","119649251","0.0"
"2020-02-08","ÆØÀÌ","45009","78838000","52260","-13.9","85132000","-7.4","58648","-23.3","119500208","-34.0"
"2020-02-07","ÆØÀÌ","47049","81807500",,"0.0",,"0.0","58995","-20.2","120619386","-32.2"
"2020-02-06","ÆØÀÌ","44994","80461000",,"0.0",,"0.0","57891","-22.3","121009063","-33.5"
"2020-02-05","ÆØÀÌ","44564","80702000",,"0.0",,"0.0","58262","-23.5","118775772","-32.1"
"2020-02-04","ÆØÀÌ","45994","79937500","51111","-10.0","80757000","-1.0","59658","-22.9","117700897","-32.1"
"2020-02-03","ÆØÀÌ","49214","81629500",,"0.0",,"0.0","60266","-18.3","116453658","-29.9"
"2020-02-02","ÆØÀÌ",,,"66128","0.0","114015000","0.0","59810","0.0","116220754","0.0"
"2020-02-01","ÆØÀÌ","47799","77896500","65665","-27.2","128603500","-39.4","59550","-19.7","115526454","-32.6"
"2020-01-31","ÆØÀÌ","48034","83767000","59717","-19.6","125884500","-33.5","59605","-19.4","116563821","-28.1"
"2020-01-30","ÆØÀÌ","48403","88266500","55414","-12.7","116777500","-24.4","58712","-17.6","116460154","-24.2"
"2020-01-29","ÆØÀÌ","45691","99517000","54411","-16.0","117494000","-15.3","57627","-20.7","114358599","-13.0"
"2020-01-28","ÆØÀÌ","45684","117309500","53585","-14.7","117415000","-0.1","57129","-20.0","109583267","7.1"
"2020-01-27","ÆØÀÌ",,,,"0.0",,"0.0","56523","0.0","109110457","0.0"
"2020-01-26","ÆØÀÌ",,,"43640","0.0","91126000","0.0","54895","0.0","105269737","0.0"
"2020-01-25","ÆØÀÌ",,,"47050","0.0","94980000","0.0","54537","0.0","102789930","0.0"
"2020-01-24","ÆØÀÌ","49515","98838000","49130","0.8","99202000","-0.4","54605","-9.3","102084697","-3.2"
"2020-01-23","ÆØÀÌ","56898","162875500","50004","13.8","105237000","54.8","55200","3.1","103904396","56.8"
"2020-01-22","ÆØÀÌ","54618","180895000","50648","7.8","110426500","63.8","55248","-1.1","104779549","72.6"
"2020-01-21","ÆØÀÌ","53460","221212500","52829","1.2","119647000","84.9","54925","-2.7","105669703","109.3"
"2020-01-20","ÆØÀÌ","51218","208090000",,"0.0",,"0.0","55680","-8.0","106167074","96.0"
"2020-01-19","ÆØÀÌ",,,"51200","0.0","108040500","0.0","56154","0.0","105590991","0.0"
"2020-01-18","ÆØÀÌ","48445","178040000","50465","-4.0","107150000","66.2","55921","-13.4","104834798","69.8"
"2020-01-17","ÆØÀÌ","40205","140135000","48056","-16.3","100531000","39.4","56740","-29.1","105158513","33.3"
"2020-01-16","ÆØÀÌ","42880","141456000","48504","-11.6","108397500","30.5","57523","-25.5","105230377","34.4"
"2020-01-15","ÆØÀÌ","46105","147552500","46056","0.1","108361500","36.2","57450","-19.7","104564217","41.1"
"2020-01-14","ÆØÀÌ","45799","149453000","43184","6.1","104142000","43.5","56994","-19.6","103624990","44.2"
"2020-01-13","ÆØÀÌ","45835","150325000",,"0.0",,"0.0","57725","-20.6","103131090","45.8"
"2020-01-12","ÆØÀÌ",,,"47625","0.0","96480000","0.0","57096","0.0","101424323","0.0"
"2020-01-11","ÆØÀÌ","43480","120714500","50114","-13.2","98841000","22.1","57021","-23.7","101157960","19.3"
"2020-01-10","ÆØÀÌ","45370","111252500","50514","-10.2","101362000","9.8","58470","-22.4","103253600","7.7"
"2020-01-09","ÆØÀÌ","47819","112378500","45663","4.7","96459000","16.5","60116","-20.5","105753650","6.3"
"2020-01-08","ÆØÀÌ","50842","124252000","52958","-4.0","120557500","3.1","62532","-18.7","108653533","14.4"
"2020-01-07","ÆØÀÌ","55035","151360000","50998","7.9","123959000","22.1","65603","-16.1","114142387","32.6"
