"芭贰老磊","前格疙","馆涝樊","陛咀","傈斥 馆涝樊","傈斥 馆涝樊 刘皑伏(%)","傈斥 陛咀","傈斥 陛咀 刘皑伏(%)","乞斥 馆涝樊","乞斥 馆涝樊 刘皑伏(%)","乞斥 陛咀","乞斥 陛咀 刘皑伏(%)"
"2022-08-22","全绊眠(老馆)","28003","108738680",,"0.0",,"0.0","45096","-37.9","140423967","-22.6"
"2022-08-21","全绊眠(老馆)",,,"51814","0.0","107998250","0.0","49970","0.0","147567210","0.0"
"2022-08-20","全绊眠(老馆)","21277","83721100","56337","-62.2","131058120","-36.1","53356","-60.1","154118178","-45.7"
"2022-08-19","全绊眠(老馆)","21148","83705650","59528","-64.5","146472570","-42.9","55958","-62.2","154065648","-45.7"
"2022-08-18","全绊眠(老馆)","23376","87040000","68818","-66.0","166097500","-47.6","57405","-59.3","151442087","-42.5"
"2022-08-17","全绊眠(老馆)","23644","87513000","77683","-69.6","184932980","-52.7","57328","-58.8","147391294","-40.6"
"2022-08-16","全绊眠(老馆)","20217","68686877","91895","-78.0","220984090","-68.9","58224","-65.3","146808872","-53.2"
"2022-08-15","全绊眠(老馆)","25551","89081350",,"0.0",,"0.0","59478","-57.0","153179279","-41.8"
"2022-08-14","全绊眠(老馆)",,,"82371","0.0","208759290","0.0","62195","0.0","163484657","0.0"
"2022-08-13","全绊眠(老馆)","19722","77015350","82546","-76.1","237129250","-67.5","63943","-69.2","174349142","-55.8"
"2022-08-12","全绊眠(老馆)","12259","50196300","76465","-84.0","238682060","-79.0","61140","-79.9","181371608","-72.3"
"2022-08-11","全绊眠(老馆)","10988","39989500","82898","-86.7","255362330","-84.3","56279","-80.5","180573139","-77.9"
"2022-08-10","全绊眠(老馆)","9965","30675800","92973","-89.3","293587330","-89.6","52696","-81.1","170113216","-82.0"
"2022-08-09","全绊眠(老馆)","32613","70337550","88924","-63.3","326143800","-78.4","50347","-35.2","165753119","-57.6"
"2022-08-08","全绊眠(老馆)","49543","129631550",,"0.0",,"0.0","48859","1.4","166022695","-21.9"
"2022-08-07","全绊眠(老馆)",,,,"0.0",,"0.0","44789","0.0","146161452","0.0"
"2022-08-06","全绊眠(老馆)",,,"56579","0.0","210109080","0.0","40577","0.0","126440121","0.0"
"2022-08-05","全绊眠(老馆)","28820","86243100","51773","-44.3","195575500","-55.9","37284","-22.7","112469402","-23.3"
"2022-08-04","全绊眠(老馆)","22635","87599650","35492","-36.2","132181450","-33.7","33486","-32.4","98022997","-10.6"
"2022-08-03","全绊眠(老馆)","16667","64163160","35403","-52.9","125446550","-48.9","31566","-47.2","90607784","-29.2"
"2022-08-02","全绊眠(老馆)","18323","63554550","45263","-59.5","140124540","-54.6","31059","-41.0","91438272","-30.5"
"2022-08-01","全绊眠(老馆)","24596","79093220",,"0.0",,"0.0","29165","-15.7","93313095","-15.2"
"2022-07-31","全绊眠(老馆)",,,"52161","0.0","169561550","0.0","27859","0.0","89631618","0.0"
"2022-07-30","全绊眠(老馆)","35848","118468800","41703","-14.0","186693000","-36.5","27286","31.4","86270377","37.3"
"2022-07-29","全绊眠(老馆)","27192","97733900","38305","-29.0","191710900","-49.0","25605","6.2","82869217","17.9"
"2022-07-28","全绊眠(老馆)","28011","92811420","30503","-8.2","154900450","-40.1","23341","20.0","79127590","17.3"
"2022-07-27","全绊眠(老馆)","23971","80813050","32535","-26.3","158318450","-49.0","22542","6.3","73318291","10.2"
"2022-07-26","全绊眠(老馆)","30126","93572810","35817","-15.9","163071550","-42.6","22761","32.4","72439730","29.2"
"2022-07-25","全绊眠(老馆)","24336","73099100",,"0.0",,"0.0","23149","5.1","75076693","-2.6"
"2022-07-24","全绊眠(老馆)",,,"30730","0.0","133134950","0.0","22829","0.0","75317560","0.0"
"2022-07-23","全绊眠(老馆)","20343","58809100","23106","-12.0","96146400","-38.8","21930","-7.2","73054760","-19.5"
"2022-07-22","全绊眠(老馆)","17831","53355150","23932","-25.5","93701000","-43.1","20973","-15.0","71179703","-25.0"
"2022-07-21","全绊眠(老馆)","19836","61183550","22211","-10.7","89764450","-31.8","20057","-1.1","67656735","-9.6"
"2022-07-20","全绊眠(老馆)","21128","65254700","26443","-20.1","106855700","-38.9","20681","2.2","61938066","5.4"
"2022-07-19","全绊眠(老馆)","18229","57385520","30812","-40.8","156385750","-63.3","21121","-13.7","61532009","-6.7"
"2022-07-18","全绊眠(老馆)","18741","60689500",,"0.0",,"0.0","21696","-13.6","62647669","-3.1"
"2022-07-17","全绊眠(老馆)",,,"17739","0.0","116524050","0.0","20112","0.0","64677946","0.0"
"2022-07-16","全绊眠(老馆)","17919","51641500","11822","51.6","85368300","-39.5","19721","-9.1","66981948","-22.9"
"2022-07-15","全绊眠(老馆)","16051","45549000","10371","54.8","59512550","-23.5","19638","-18.3","62393535","-27.0"
"2022-07-14","全绊眠(老馆)","15683","50258600","12397","26.5","63460200","-20.8","19969","-21.5","62912615","-20.1"
"2022-07-13","全绊眠(老馆)","15041","55625000","12881","16.8","60619500","-8.2","20391","-26.2","66786942","-16.7"
"2022-07-12","全绊眠(老馆)","18914","66038800","20344","-7.0","83990300","-21.4","20372","-7.2","71437595","-7.6"
"2022-07-11","全绊眠(老馆)","17564","71590400",,"0.0",,"0.0","20043","-12.4","74504067","-3.9"
"2022-07-10","全绊眠(老馆)",,,"19196","0.0","81083700","0.0","19589","0.0","75885307","0.0"
"2022-07-09","全绊眠(老馆)","12449","49099650","16910","-26.4","82962000","-40.8","18612","-33.1","76044472","-35.4"
"2022-07-08","全绊眠(老馆)","10282","43763900","15922","-35.4","81128601","-46.1","17765","-42.1","78065837","-43.9"
"2022-07-07","全绊眠(老馆)","13851","53015400","17169","-19.3","103269650","-48.7","17484","-20.8","73378319","-27.8"
"2022-07-06","全绊眠(老馆)","10951","45087900","17103","-36.0","100627200","-55.2","17041","-35.7","69870333","-35.5"
"2022-07-05","全绊眠(老馆)","13761","52010050","19586","-29.7","106348600","-51.1","17036","-19.2","68275979","-23.8"
"2022-07-04","全绊眠(老馆)","14575","53976700",,"0.0",,"0.0","17420","-16.3","68257249","-20.9"
"2022-07-03","全绊眠(老馆)",,,"16695","0.0","81715100","0.0","17408","0.0","69669605","0.0"
"2022-07-02","全绊眠(老馆)","10357","32540150","16727","-38.1","75282450","-56.8","17265","-40.0","72623335","-55.2"
"2022-07-01","全绊眠(老馆)","10687","32859200","16665","-35.9","71887100","-54.3","17327","-38.3","73566305","-55.3"
"2022-06-30","全绊眠(老馆)","12781","38439300","18172","-29.7","85421900","-55.0","18680","-31.6","74721852","-48.6"
"2022-06-29","全绊眠(老馆)","13018","38214300","16020","-18.7","77805500","-50.9","19001","-31.5","74578785","-48.8"
"2022-06-28","全绊眠(老馆)","18498","61779850","26040","-29.0","124588700","-50.4","18512","-0.1","73470710","-15.9"
"2022-06-27","全绊眠(老馆)","18537","69614300",,"0.0",,"0.0","18165","2.0","73279317","-5.0"
"2022-06-26","全绊眠(老馆)",,,"22113","0.0","123951940","0.0","18618","0.0","75494953","0.0"
"2022-06-25","全绊眠(老馆)","13792","50936900","13712","0.6","91761000","-44.5","18279","-24.5","77123192","-34.0"
"2022-06-24","全绊眠(老馆)","17179","64993550","12021","42.9","67967250","-4.4","19009","-9.6","80854000","-19.6"
"2022-06-23","全绊眠(老馆)","14083","53325200","15725","-10.4","74072300","-28.0","18203","-22.6","80768988","-34.0"
"2022-06-22","全绊眠(老馆)","16236","67449300","15070","7.7","65850100","2.4","17933","-9.5","79125794","-14.8"
"2022-06-21","全绊眠(老馆)","20179","90665900","22268","-9.4","89089150","1.8","17208","17.3","76625098","18.3"
"2022-06-20","全绊眠(老馆)","22691","112055000",,"0.0",,"0.0","16978","33.6","77525800","44.5"
"2022-06-19","全绊眠(老馆)",,,"17378","0.0","68150250","0.0","16997","0.0","76074211","0.0"
"2022-06-18","全绊眠(老馆)","15598","85758650","17695","-11.9","66990200","28.0","17231","-9.5","76318909","12.4"
"2022-06-17","全绊眠(老馆)","11101","68220150","16325","-32.0","59761550","14.2","17449","-36.4","79222991","-13.9"
"2022-06-16","全绊眠(老馆)","10775","60666500","21072","-48.9","80719900","-24.8","18443","-41.6","82775699","-26.7"
"2022-06-15","全绊眠(老馆)","12734","67165450","21928","-41.9","90583450","-25.9","17334","-26.5","80670886","-16.7"
"2022-06-14","全绊眠(老馆)","16405","84696700","26512","-38.1","112244180","-24.5","16571","-1.0","78931210","7.3"
"2022-06-13","全绊眠(老馆)","15251","82423800",,"0.0",,"0.0","16875","-9.6","79776454","3.3"
"2022-06-12","全绊眠(老馆)",,,"17291","0.0","71699050","0.0","17242","0.0","80083564","0.0"
"2022-06-11","全绊眠(老馆)","13436","74602760","15534","-13.5","66752200","11.8","17437","-22.9","77140463","-3.3"
"2022-06-10","全绊眠(老馆)","12536","73635000","13502","-7.2","57693500","27.6","17190","-27.1","78449630","-6.1"
"2022-06-09","全绊眠(老馆)","13106","90784600","16098","-18.6","64735600","40.2","17644","-25.7","80891269","12.2"
"2022-06-08","全绊眠(老馆)","12233","88751000","18525","-34.0","78848950","12.6","16810","-27.2","81122455","9.4"
"2022-06-07","全绊眠(老馆)","12401","84345450","28060","-55.8","128627500","-34.4","15649","-20.8","78690266","7.2"
"2022-06-06","全绊眠(老馆)","12656","71442000",,"0.0",,"0.0","15760","-19.7","76192709","-6.2"
"2022-06-05","全绊眠(老馆)",,,"17481","0.0","86528050","0.0","15762","0.0","73490659","0.0"
"2022-06-04","全绊眠(老馆)","10460","51764000","13357","-21.7","67753130","-23.6","15949","-34.4","70639850","-26.7"
"2022-06-03","全绊眠(老馆)","12064","57938300","14390","-16.2","67899250","-14.7","16303","-26.0","73022557","-20.7"
"2022-06-02","全绊眠(老馆)","11611","50571400","12361","-6.1","63541900","-20.4","16885","-31.2","74479253","-32.1"
"2022-06-01","全绊眠(老馆)","11097","46250700","16339","-32.1","97019100","-52.3","16890","-34.3","75087904","-38.4"
"2022-05-31","全绊眠(老馆)","12997","51641550","20045","-35.2","137825700","-62.5","16384","-20.7","76563982","-32.6"
"2022-05-30","全绊眠(老馆)","18958","72732250",,"0.0",,"0.0","15834","19.7","79587909","-8.6"
"2022-05-29","全绊眠(老馆)",,,"15916","0.0","110994990","0.0","15378","0.0","78014257","0.0"
"2022-05-28","全绊眠(老馆)","18337","78115200","9806","87.0","67790400","15.2","15018","22.1","73443901","6.4"
"2022-05-27","全绊眠(老馆)","13728","65704350","9265","48.2","49621900","32.4","15123","-9.2","67372441","-2.5"
"2022-05-26","全绊眠(老馆)","11120","48715450","12294","-9.5","55046450","-11.5","15068","-26.2","65471093","-25.6"
"2022-05-25","全绊眠(老馆)","12678","67886600","13292","-4.6","64253250","5.7","15870","-20.1","63945756","6.2"
"2022-05-24","全绊眠(老馆)","11733","61698100","25421","-53.8","129265450","-52.3","15786","-25.7","62408361","-1.1"
"2022-05-23","全绊眠(老馆)","15315","81510900",,"0.0",,"0.0","15971","-4.1","63546599","28.3"
"2022-05-22","全绊眠(老馆)",,,"19542","0.0","106379800","0.0","15852","0.0","62962988","0.0"
"2022-05-21","全绊眠(老馆)","11436","59586230","12877","-11.2","71726350","-16.9","15323","-25.4","60654750","-1.8"
"2022-05-20","全绊眠(老馆)","14381","85484500","9444","52.3","41583150","105.6","14576","-1.3","58355816","46.5"
"2022-05-19","全绊眠(老馆)","10810","79747350","10385","4.1","40226150","98.2","14650","-26.2","56958468","40.0"
"2022-05-18","全绊眠(老馆)","12194","101682500","14344","-15.0","54679450","86.0","14801","-17.6","58049335","75.2"
"2022-05-17","全绊眠(老馆)","10266","97731000","20583","-50.1","82656000","18.2","14939","-31.3","58858652","66.0"
"2022-05-16","全绊眠(老馆)","10628","90103900",,"0.0",,"0.0","15611","-31.9","57614750","56.4"
"2022-05-15","全绊眠(老馆)",,,"14734","0.0","69943400","0.0","15370","0.0","57031422","0.0"
"2022-05-14","全绊眠(老馆)","9927","79283750","15313","-35.2","82183200","-3.5","14916","-33.4","56752325","39.7"
"2022-05-13","全绊眠(老馆)","9638","74651450","8382","15.0","49801150","49.9","14306","-32.6","57422864","30.0"
"2022-05-12","全绊眠(老馆)","8486","66453700","13976","-39.3","83052300","-20.0","14158","-40.1","57489887","15.6"
"2022-05-11","全绊眠(老馆)","11176","88802350","13030","-14.2","88458450","0.4","13827","-19.2","59110287","50.2"
"2022-05-10","全绊眠(老馆)","10196","89440700","17987","-43.3","131729050","-32.1","14218","-28.3","60439752","48.0"
"2022-05-09","全绊眠(老馆)","13040","102697600",,"0.0",,"0.0","13575","-3.9","61979116","65.7"
"2022-05-08","全绊眠(老馆)",,,"11640","0.0","91818200","0.0","13143","0.0","63825353","0.0"
"2022-05-07","全绊眠(老馆)","11315","92413900","9109","24.2","70625323","30.9","12303","-8.0","65022667","42.1"
"2022-05-06","全绊眠(老馆)","10653","76375900","10552","1.0","78197950","-2.3","11523","-7.6","66092207","15.6"
"2022-05-05","全绊眠(老馆)","7960","49715750","10348","-23.1","81672773","-39.1","11251","-29.3","66780170","-25.6"
"2022-05-04","全绊眠(老馆)","9241","53864350","10242","-9.8","99817650","-46.0","11142","-17.1","65410424","-17.7"
"2022-05-03","全绊眠(老馆)","11379","65425100","15099","-24.6","146350050","-55.3","11085","2.7","62097310","5.4"
"2022-05-02","全绊眠(老馆)","13682","74865950",,"0.0",,"0.0","11315","20.9","61279690","22.2"
"2022-05-01","全绊眠(老馆)",,,"10408","0.0","101874200","0.0","11643","0.0","61534988","0.0"
"2022-04-30","全绊眠(老馆)","9442","48510050","8985","5.1","84998900","-42.9","10599","-10.9","59595395","-18.6"
"2022-04-29","全绊眠(老馆)","9542","45528400","6876","38.8","54886600","-17.1","10383","-8.1","59955362","-24.1"
"2022-04-28","全绊眠(老馆)","9636","48166800","7549","27.6","53945350","-10.7","10245","-5.9","61787393","-22.0"
"2022-04-27","全绊眠(老馆)","11819","61764950","10002","18.2","65658250","-5.9","9958","18.7","58926027","4.8"
"2022-04-26","全绊眠(老馆)","12967","84146550","13839","-6.3","98065250","-14.2","10188","27.3","55885785","50.6"
"2022-04-25","全绊眠(老馆)","12582","83797800",,"0.0",,"0.0","10543","19.3","55034905","52.3"
"2022-04-24","全绊眠(老馆)",,,"10406","0.0","76584250","0.0","10258","0.0","56132578","0.0"
"2022-04-23","全绊眠(老馆)","7891","50186300","10386","-24.0","84696430","-40.7","9502","-17.0","54845320","-8.5"
"2022-04-22","全绊眠(老馆)","6413","35741150","6236","2.8","47489300","-24.7","9766","-34.3","56514101","-36.8"
"2022-04-21","全绊眠(老馆)","9821","49758100","5771","70.2","34879590","42.7","9690","1.4","61337489","-18.9"
"2022-04-20","全绊眠(老馆)","10988","57287600","9302","18.1","56309020","1.7","9635","14.0","67650577","-15.3"
"2022-04-19","全绊眠(老馆)","10185","52845200","14358","-29.1","113328200","-53.4","9865","3.2","75429673","-29.9"
"2022-04-18","全绊眠(老馆)","10205","51951550",,"0.0",,"0.0","10049","1.6","84518641","-38.5"
"2022-04-17","全绊眠(老馆)",,,"11924","0.0","129906700","0.0","9991","0.0","88369954","0.0"
"2022-04-16","全绊眠(老馆)","7846","40988050","9769","-19.7","125328900","-67.3","9168","-14.4","85167534","-51.9"
"2022-04-15","全绊眠(老馆)","8748","50122850","6778","29.1","89175660","-43.8","8620","1.5","81663754","-38.6"
"2022-04-14","全绊眠(老馆)","9069","64378850","6837","32.6","88528050","-27.3","8455","7.3","76359511","-15.7"
"2022-04-13","全绊眠(老馆)","8753","75480420","6903","26.8","90904930","-17.0","7822","11.9","68785946","9.7"
"2022-04-12","全绊眠(老馆)","7319","62844250","10972","-33.3","145424879","-56.8","7758","-5.7","66241147","-5.1"
"2022-04-11","全绊眠(老馆)","11850","100640900",,"0.0",,"0.0","8166","45.1","69307867","45.2"
"2022-04-10","全绊眠(老馆)",,,"7092","0.0","97569300","0.0","8230","0.0","72684808","0.0"
"2022-04-09","全绊眠(老馆)","6017","53457400","7088","-15.1","98205550","-45.6","8195","-26.6","75033100","-28.8"
"2022-04-08","全绊眠(老馆)","7749","75609000","5676","36.5","72724850","4.0","8229","-5.8","79233702","-4.6"
"2022-04-07","全绊眠(老馆)","5252","49375300","7266","-27.7","91596450","-46.1","7813","-32.8","78108826","-36.8"
"2022-04-06","全绊眠(老馆)","9783","99710150","7085","38.1","110329673","-9.6","7468","31.0","74570996","33.7"
"2022-04-05","全绊眠(老馆)","9490","111930800","9193","3.2","174286350","-35.8","7261","30.7","72947775","53.4"
"2022-04-04","全绊眠(老馆)","7646","92183500",,"0.0",,"0.0","6971","9.7","70396268","30.9"
"2022-04-03","全绊眠(老馆)",,,"5513","0.0","92064950","0.0","6854","0.0","66106934","0.0"
"2022-04-02","全绊眠(老馆)","7087","88170850","5955","19.0","78462700","12.4","6676","6.2","60417305","45.9"
"2022-04-01","全绊眠(老馆)","7149","88645950","4899","45.9","55798000","58.9","6669","7.2","58966892","50.3"
"2022-03-31","全绊眠(老馆)","6550","80086200","6955","-5.8","74798100","7.1","6931","-5.5","61390840","30.5"
"2022-03-30","全绊眠(老馆)","4484","58456550","7818","-42.6","87665200","-33.3","6996","-35.9","63450740","-7.9"
"2022-03-29","全绊眠(老馆)","8186","93294250","7807","4.9","84233800","10.8","7440","10.0","62921758","48.3"
"2022-03-28","全绊眠(老馆)","7286","75816000",,"0.0",,"0.0","7434","-2.0","60922642","24.4"
"2022-03-27","全绊眠(老馆)",,,"7215","0.0","74516500","0.0","7474","0.0","60522612","0.0"
"2022-03-26","全绊眠(老馆)","4622","54753800","7958","-41.9","88501900","-38.1","7536","-38.7","58775235","-6.8"
"2022-03-25","全绊眠(老馆)","5180","50343500","8145","-36.4","95117250","-47.1","7503","-31.0","60029815","-16.1"
"2022-03-24","全绊眠(老馆)","6516","57621600","7848","-17.0","94237100","-38.9","7512","-13.3","61412693","-6.2"
"2022-03-23","全绊眠(老馆)","9702","100440400","4933","96.7","57268200","75.4","7387","31.3","63756199","57.5"
"2022-03-22","全绊眠(老馆)","7517","93699900","9904","-24.1","94703850","-1.1","7582","-0.9","64028845","46.3"
"2022-03-21","全绊眠(老馆)","7502","81837900",,"0.0",,"0.0","7311","2.6","61614319","32.8"
"2022-03-20","全绊眠(老馆)",,,"5677","0.0","58028850","0.0","7156","0.0","56988074","0.0"
"2022-03-19","全绊眠(老馆)","4019","38940300","6350","-36.7","52760250","-26.2","6997","-42.6","53464707","-27.2"
"2022-03-18","全绊眠(老馆)","6348","57401700","5355","18.5","47581950","20.6","7018","-9.5","54849135","4.7"
"2022-03-17","全绊眠(老馆)","8027","75757100","9125","-12.0","89880700","-15.7","7071","13.5","54752293","38.4"
"2022-03-16","全绊眠(老馆)","7150","68084000","7145","0.1","78505400","-13.3","7113","0.5","53830942","26.5"
"2022-03-15","全绊眠(老馆)","3986","32690900","9626","-58.6","93681550","-65.1","7201","-44.6","51735311","-36.8"
"2022-03-14","全绊眠(老馆)","7395","48464050",,"0.0",,"0.0","7324","1.0","52263765","-7.3"
"2022-03-13","全绊眠(老馆)",,,"5876","0.0","63131600","0.0","6914","0.0","48873988","0.0"
"2022-03-12","全绊眠(老馆)","8833","61754650","6398","38.1","65764000","-6.1","6694","32.0","48633494","27.0"
"2022-03-11","全绊眠(老馆)","8328","80709500","4172","99.6","38045600","112.1","6499","28.1","49240916","63.9"
"2022-03-10","全绊眠(老馆)","5172","50965050","6542","-20.9","52019000","-2.0","6792","-23.9","49728330","2.5"
"2022-03-09","全绊眠(老馆)","4621","43496750","5404","-14.5","47514090","-8.5","6391","-27.7","46285693","-6.0"
"2022-03-08","全绊眠(老馆)","5977","55550250","11027","-45.8","84647950","-34.4","6145","-2.7","44050918","26.1"
"2022-03-07","全绊眠(老馆)","8315","71058000",,"0.0",,"0.0","6678","24.5","43334309","64.0"
"2022-03-06","全绊眠(老馆)",,,"3157","0.0","24364300","0.0","6957","0.0","45194107","0.0"
"2022-03-05","全绊眠(老馆)","5231","44085950","7526","-30.5","44376300","-0.7","6505","-19.6","42541562","3.6"
"2022-03-04","全绊眠(老馆)","7487","74195950","6392","17.1","45130100","64.4","5963","25.6","39846629","86.2"
"2022-03-03","全绊眠(老馆)","5503","62867350","6604","-16.7","53127700","18.3","6072","-9.4","35367075","77.8"
"2022-03-02","全绊眠(老馆)","4465","41170150","5718","-21.9","47882100","-14.0","5514","-19.0","31566025","30.4"
"2022-03-01","全绊眠(老馆)","3579","32685700","7473","-52.1","59135500","-44.7","5003","-28.5","28646848","14.1"
"2022-02-28","全绊眠(老馆)","7723","62609100",,"0.0",,"0.0","4858","59.0","26444679","136.8"
"2022-02-27","全绊眠(老馆)",,,"3074","0.0","19736450","0.0","4700","0.0","24968370","0.0"
"2022-02-26","全绊眠(老馆)","5286","39233100","3017","75.2","15714250","149.7","4705","12.3","22581953","73.7"
"2022-02-25","全绊眠(老馆)","4445","45357400","3676","20.9","17688600","156.4","4807","-7.5","21607735","109.9"
"2022-02-24","全绊眠(老馆)","3636","32768600","4681","-22.3","23430600","39.9","5216","-30.3","21829395","50.1"
"2022-02-23","全绊眠(老馆)","3733","23959300","5248","-28.9","23817650","0.6","5343","-30.1","21222690","12.9"
"2022-02-22","全绊眠(老馆)","2866","17750450","7443","-61.5","30369900","-41.6","5087","-43.7","20072038","-11.6"
"2022-02-21","全绊眠(老馆)","5338","27096900",,"0.0",,"0.0","4933","8.2","19780260","37.0"
"2022-02-20","全绊眠(老馆)",,,"3200","0.0","12964350","0.0","4660","0.0","19518326","0.0"
"2022-02-19","全绊眠(老馆)","4044","17997900","2452","64.9","8628600","108.6","4793","-15.6","18857854","-4.6"
"2022-02-18","全绊眠(老馆)","4200","20698600","2808","49.6","10437900","98.3","5251","-20.0","20436883","1.3"
"2022-02-17","全绊眠(老馆)","2858","14246500","6295","-54.6","23388700","-39.1","5720","-50.0","23319060","-38.9"
"2022-02-16","全绊眠(老馆)","4576","24103100","9806","-53.3","37947500","-36.5","5894","-22.4","24517090","-1.7"
"2022-02-15","全绊眠(老馆)","5066","27648250","11829","-57.2","57255000","-51.7","6412","-21.0","25193216","9.7"
"2022-02-14","全绊眠(老馆)","5861","28884160",,"0.0",,"0.0","6654","-11.9","25694126","12.4"
"2022-02-13","全绊眠(老馆)",,,,"0.0",,"0.0","6676","0.0","24790188","0.0"
"2022-02-12","全绊眠(老馆)","5878","26223300",,"0.0",,"0.0","6765","-13.1","26107810","0.4"
"2022-02-11","全绊眠(老馆)","4298","19173350","3932","9.3","16173100","18.6","7165","-40.0","26521123","-27.7"
"2022-02-10","全绊眠(老馆)","2478","10691500","9616","-74.2","59653850","-82.1","6929","-64.2","28891016","-63.0"
"2022-02-09","全绊眠(老馆)","4165","17149350","13780","-69.8","98430500","-82.6","6755","-38.3","31807432","-46.1"
"2022-02-08","全绊眠(老馆)","5426","25854700","14097","-61.5","92379750","-72.0","6992","-22.4","34945635","-26.0"
"2022-02-07","全绊眠(老馆)","11403","52341800",,"0.0",,"0.0","6978","63.4","34702686","50.8"
"2022-02-06","全绊眠(老馆)",,,"7030","0.0","38657550","0.0","6615","0.0","31010143","0.0"
"2022-02-05","全绊眠(老馆)","6809","44187100","5590","21.8","32079400","37.7","6177","10.2","27163580","62.7"
"2022-02-04","全绊眠(老馆)","12495","90076000","5752","117.2","28271450","218.6","6114","104.4","25324710","255.7"
"2022-02-03","全绊眠(老馆)",,,"4122","0.0","18250000","0.0","6625","0.0","28179125","0.0"
"2022-02-02","全绊眠(老馆)",,,"5193","0.0","20140500","0.0","7178","0.0","31335901","0.0"
"2022-02-01","全绊眠(老馆)",,,"7934","0.0","32017200","0.0","7724","0.0","32568717","0.0"
"2022-01-31","全绊眠(老馆)",,,,"0.0",,"0.0","7710","0.0","32503331","0.0"
"2022-01-30","全绊眠(老馆)","5139","33514600","6601","-22.1","26302300","27.4","7713","-33.4","32314847","3.7"
"2022-01-29","全绊眠(老馆)","11597","91621650","5628","106.1","22131000","314.0","7033","64.9","31317163","192.6"
"2022-01-28","全绊眠(老馆)","10790","88485520","5625","91.8","20621700","329.1","6459","67.1","30583734","189.3"
"2022-01-27","全绊眠(老馆)","10287","76444800","5944","73.1","23974950","218.9","6328","62.6","28625795","167.0"
"2022-01-26","全绊眠(老馆)","6537","48652350","5627","16.2","20167600","141.2","6546","-0.1","28661903","69.7"
"2022-01-25","全绊眠(老馆)","6634","40665850","8637","-23.2","31378900","29.6","6846","-3.1","29558156","37.6"
"2022-01-24","全绊眠(老馆)","8009","39738300",,"0.0",,"0.0","7128","12.4","30404703","30.7"
"2022-01-23","全绊眠(老馆)",,,"5366","0.0","19624250","0.0","7155","0.0","33043518","0.0"
"2022-01-22","全绊眠(老馆)","6894","34349900","5810","18.7","21196900","62.1","6912","-0.3","32440070","5.9"
"2022-01-21","全绊眠(老馆)","4305","20443600","4403","-2.2","16366550","24.9","6389","-32.6","29686905","-31.1"
"2022-01-20","全绊眠(老馆)","4930","24395700","5234","-5.8","17434700","39.9","6084","-19.0","27476512","-11.2"
"2022-01-19","全绊眠(老馆)","6028","24737100","5468","10.2","21289400","16.2","6178","-2.4","26413228","-6.3"
"2022-01-18","全绊眠(老馆)","5365","21577700","8483","-36.8","32633000","-33.9","6199","-13.5","26907402","-19.8"
"2022-01-17","全绊眠(老馆)","7752","31380000",,"0.0",,"0.0","6103","27.0","24605132","27.5"
"2022-01-16","全绊眠(老馆)",,,"4956","0.0","18451600","0.0","6118","0.0","22781013","0.0"
"2022-01-15","全绊眠(老馆)","5973","22034440","5847","2.2","21036650","4.7","5895","1.3","21769737","1.2"
"2022-01-14","全绊眠(老馆)","4381","18556950","5562","-21.2","21110950","-12.1","5900","-25.7","21349432","-13.1"
"2022-01-13","全绊眠(老馆)","3280","12039700","5274","-37.8","19269350","-37.5","5618","-41.6","20441601","-41.1"
"2022-01-12","全绊眠(老馆)","4377","17132170","4601","-4.9","16653750","2.9","5175","-15.4","18764288","-8.7"
"2022-01-11","全绊眠(老馆)","4018","14124800","4687","-14.3","14685350","-3.8","5096","-21.2","17404444","-18.8"
"2022-01-10","全绊眠(老馆)","8585","30431600",,"0.0",,"0.0","5029","70.7","17203958","76.9"
"2022-01-09","全绊眠(老馆)",,,"3058","0.0","8569750","0.0","5358","0.0","19275720","0.0"
"2022-01-08","全绊眠(老馆)","7333","25054200","4201","74.6","13400600","87.0","5632","30.2","21123609","18.6"
"2022-01-07","全绊眠(老馆)","6346","26770100","5971","6.3","20897700","28.1","5864","8.2","22380623","19.6"
"2022-01-06","全绊眠(老馆)","6693","29377800","5394","24.1","21508000","36.6","6496","3.0","24149772","21.6"
"2022-01-05","全绊眠(老馆)","6684","30328250","4986","34.1","19517050","55.4","7457","-10.4","28115086","7.9"
"2022-01-04","全绊眠(老馆)","3588","15808600","12149","-70.5","44368000","-64.4","7833","-54.2","29782555","-46.9"
"2022-01-03","全绊眠(老馆)","8198","40518950",,"0.0",,"0.0","8031","2.1","31367364","29.2"
"2022-01-02","全绊眠(老馆)",,,,"0.0",,"0.0","8011","0.0","31866276","0.0"
"2022-01-01","全绊眠(老馆)",,,,"0.0",,"0.0","8013","0.0","31190054","0.0"
"2021-12-31","全绊眠(老馆)","6777","28359650","6440","5.2","20884110","35.8","7257","-6.6","29190372","-2.8"
"2021-12-30","全绊眠(老馆)","5451","27270950","6814","-20.0","28168400","-3.2","6582","-17.2","28324931","-3.7"
"2021-12-29","全绊眠(老馆)","3946","16389250","8400","-53.0","34840250","-53.0","6306","-37.4","28014949","-41.5"
"2021-12-28","全绊眠(老馆)","3616","15451450","10090","-64.2","47464000","-67.4","6270","-42.3","28546113","-45.9"
"2021-12-27","全绊眠(老馆)","4861","18167700",,"0.0",,"0.0","6368","-23.7","29543952","-38.5"
