"芭贰老磊","前格疙","馆涝樊","陛咀","傈斥 馆涝樊","傈斥 馆涝樊 刘皑伏(%)","傈斥 陛咀","傈斥 陛咀 刘皑伏(%)","乞斥 馆涝樊","乞斥 馆涝樊 刘皑伏(%)","乞斥 陛咀","乞斥 陛咀 刘皑伏(%)"
"2022-07-29","蠢鸥府滚几(老馆)","34376","53602900","31298","9.8","52328400","2.4","47742","-28.0","76788903","-30.2"
"2022-07-28","蠢鸥府滚几(老馆)","39163","59999700","35841","9.3","62347500","-3.8","46824","-16.4","71166787","-15.7"
"2022-07-27","蠢鸥府滚几(老馆)","39406","69536400","33177","18.8","61041300","13.9","46279","-14.9","68711883","1.2"
"2022-07-26","蠢鸥府滚几(老馆)","40333","82113100","36674","10.0","60385400","36.0","45653","-11.7","64029610","28.2"
"2022-07-25","蠢鸥府滚几(老馆)","43817","89933600",,"0.0",,"0.0","45884","-4.5","60699720","48.2"
"2022-07-24","蠢鸥府滚几(老馆)",,,"38045","0.0","57363900","0.0","46242","0.0","59136147","0.0"
"2022-07-23","蠢鸥府滚几(老馆)","40487","85593700","32187","25.8","50043100","71.0","46442","-12.8","58931680","45.2"
"2022-07-22","蠢鸥府滚几(老馆)","35327","68879950","36173","-2.3","47935600","43.7","46216","-23.6","59354327","16.0"
"2022-07-21","蠢鸥府滚几(老馆)","38071","70229900","37177","2.4","43957700","59.8","45917","-17.1","60012433","17.0"
"2022-07-20","蠢鸥府滚几(老馆)","37423","74821100","38786","-3.5","49830800","50.2","45194","-17.2","60268697","24.1"
"2022-07-19","蠢鸥府滚几(老馆)","39785","87937200","41917","-5.1","53064900","65.7","44348","-10.3","62077903","41.7"
"2022-07-18","蠢鸥府滚几(老馆)","40871","93997500",,"0.0",,"0.0","44900","-9.0","67064023","40.2"
"2022-07-17","蠢鸥府滚几(老馆)",,,"40034","0.0","50925700","0.0","45741","0.0","72378000","0.0"
"2022-07-16","蠢鸥府滚几(老馆)","36556","83519200","34568","5.8","44641800","87.1","45992","-20.5","73172280","14.1"
"2022-07-15","蠢鸥府滚几(老馆)","38940","79824900","35702","9.1","35233500","126.6","46800","-16.8","75653160","5.5"
"2022-07-14","蠢鸥府滚几(老馆)","37812","78159900","39626","-4.6","38976500","100.5","46783","-19.2","76606617","2.0"
"2022-07-13","蠢鸥府滚几(老馆)","38751","88809700","43277","-10.5","60895400","45.8","45819","-15.4","75959073","16.9"
"2022-07-12","蠢鸥府滚几(老馆)","39475","85033900","43126","-8.5","75710700","12.3","45083","-12.4","74465457","14.2"
"2022-07-11","蠢鸥府滚几(老馆)","43237","96838200",,"0.0",,"0.0","45625","-5.2","74480838","30.0"
"2022-07-10","蠢鸥府滚几(老馆)",,,"38103","0.0","69583200","0.0","45422","0.0","73459780","0.0"
"2022-07-09","蠢鸥府滚几(老馆)","41105","79678900","36021","14.1","65523600","21.6","45664","-10.0","73420012","8.5"
"2022-07-08","蠢鸥府滚几(老馆)","37679","68143200","37956","-0.7","68817200","-1.0","46637","-19.2","75405595","-9.6"
"2022-07-07","蠢鸥府滚几(老馆)","39737","72696500","39979","-0.6","80930700","-10.2","46524","-14.6","76728648","-5.3"
"2022-07-06","蠢鸥府滚几(老馆)","39727","90046600","44580","-10.9","94997800","-5.2","46069","-13.8","77709657","15.9"
"2022-07-05","蠢鸥府滚几(老馆)","38492","110018300","44001","-12.5","101122800","8.8","45392","-15.2","79724683","38.0"
"2022-07-04","蠢鸥府滚几(老馆)","40086","108654200",,"0.0",,"0.0","45242","-11.4","79807480","36.1"
"2022-07-03","蠢鸥府滚几(老馆)",,,"39830","0.0","87325300","0.0","45369","0.0","79945127","0.0"
"2022-07-02","蠢鸥府滚几(老馆)","37466","92238700","33931","10.4","72770200","26.8","45856","-18.3","78668860","17.2"
"2022-07-01","蠢鸥府滚几(老馆)","37407","62840200","38318","-2.4","66712100","-5.8","46986","-20.4","75814760","-17.1"
"2022-06-30","蠢鸥府滚几(老馆)","37139","59144700","38900","-4.5","70616600","-16.2","47783","-22.3","74568613","-20.7"
"2022-06-29","蠢鸥府滚几(老馆)","40907","69791700","41066","-0.4","70176500","-0.5","47427","-13.7","74268473","-6.0"
"2022-06-28","蠢鸥府滚几(老馆)","43459","88249300","44907","-3.2","79441800","11.1","46838","-7.2","74728613","18.1"
"2022-06-27","蠢鸥府滚几(老馆)","45830","109813700",,"0.0",,"0.0","46914","-2.3","75877536","44.7"
"2022-06-26","蠢鸥府滚几(老馆)",,,"42378","0.0","78515000","0.0","47004","0.0","79826772","0.0"
"2022-06-25","蠢鸥府滚几(老馆)","40846","107229450","38473","6.2","73261900","46.4","47268","-13.6","83200265","28.9"
"2022-06-24","蠢鸥府滚几(老馆)","36417","103486200","37849","-3.8","74915300","38.1","47940","-24.0","84322262","22.7"
"2022-06-23","蠢鸥府滚几(老馆)","34717","84998700","37201","-6.7","78017100","8.9","47805","-27.4","84159765","1.0"
"2022-06-22","蠢鸥府滚几(老馆)","37493","95190900","42024","-10.8","86167800","10.5","46875","-20.0","84785585","12.3"
"2022-06-21","蠢鸥府滚几(老馆)","39766","122211000","42666","-6.8","94692300","29.1","46120","-13.8","86911712","40.6"
"2022-06-20","蠢鸥府滚几(老馆)","41945","107784200",,"0.0",,"0.0","46178","-9.2","86187173","25.1"
"2022-06-19","蠢鸥府滚几(老馆)",,,"41863","0.0","90019100","0.0","46040","0.0","86533028","0.0"
"2022-06-18","蠢鸥府滚几(老馆)","42061","98193500","35647","18.0","84422200","16.3","45981","-8.5","87934738","11.7"
"2022-06-17","蠢鸥府滚几(老馆)","38592","87937900","38033","1.5","88914000","-1.1","46543","-17.1","88866128","-1.0"
"2022-06-16","蠢鸥府滚几(老馆)","37084","81673400","36039","2.9","83537000","-2.2","46725","-20.6","89151275","-8.4"
"2022-06-15","蠢鸥府滚几(老馆)","38835","89157600","43254","-10.2","95511600","-6.7","45626","-14.9","86287228","3.3"
"2022-06-14","蠢鸥府滚几(老馆)","42898","96825300","43918","-2.3","100518000","-3.7","45688","-6.1","83503510","16.0"
"2022-06-13","蠢鸥府滚几(老馆)","45202","120985300",,"0.0",,"0.0","46970","-3.8","82363520","46.9"
"2022-06-12","蠢鸥府滚几(老馆)",,,"41236","0.0","91080400","0.0","47348","0.0","81366953","0.0"
"2022-06-11","蠢鸥府滚几(老馆)","39459","110816500","37271","5.9","82322700","34.6","48045","-17.9","80394830","37.8"
"2022-06-10","蠢鸥府滚几(老馆)","35650","102287200","40323","-11.6","90776400","12.7","49529","-28.0","80703190","26.7"
"2022-06-09","蠢鸥府滚几(老馆)","37767","80916800","39672","-4.8","100396300","-19.4","49353","-23.5","79787743","1.4"
"2022-06-08","蠢鸥府滚几(老馆)","37823","80682300","42866","-11.8","110909700","-27.3","49153","-23.1","78065907","3.4"
"2022-06-07","蠢鸥府滚几(老馆)","39357","82913000","45539","-13.6","105480900","-21.4","48684","-19.2","76986717","7.7"
"2022-06-06","蠢鸥府滚几(老馆)","45245","96316200",,"0.0",,"0.0","49175","-8.0","78255740","23.1"
"2022-06-05","蠢鸥府滚几(老馆)",,,"41486","0.0","94761600","0.0","49863","0.0","81600567","0.0"
"2022-06-04","蠢鸥府滚几(老馆)","41486","100392400","39632","4.7","84648600","18.6","50645","-18.1","85075803","18.0"
"2022-06-03","蠢鸥府滚几(老馆)","35281","92534000","41520","-15.0","92480100","0.1","51234","-31.1","85897397","7.7"
"2022-06-02","蠢鸥府滚几(老馆)","36924","78373600","40685","-9.2","89462600","-12.4","51716","-28.6","84435907","-7.2"
"2022-06-01","蠢鸥府滚几(老馆)","41184","79870300","42110","-2.2","91751600","-12.9","51187","-19.5","85812680","-6.9"
"2022-05-31","蠢鸥府滚几(老馆)","48083","104136300","46555","3.3","91144500","14.3","50080","-4.0","85052473","22.4"
"2022-05-30","蠢鸥府滚几(老馆)","45276","128867000",,"0.0",,"0.0","49591","-8.7","84178530","53.1"
"2022-05-29","蠢鸥府滚几(老馆)",,,"42668","0.0","82363700","0.0","49634","0.0","84973215","0.0"
"2022-05-28","蠢鸥府滚几(老馆)","41825","113680900","40399","3.5","78869200","44.1","49733","-15.9","87054515","30.6"
"2022-05-27","蠢鸥府滚几(老馆)","38776","85370700","40086","-3.3","79960000","6.8","50243","-22.8","90337972","-5.5"
"2022-05-26","蠢鸥府滚几(老馆)","36231","74484100","42989","-15.7","93062900","-20.0","50441","-28.2","92519878","-19.5"
"2022-05-25","蠢鸥府滚几(老馆)","39213","84360500","43577","-10.0","104615250","-19.4","50359","-22.1","92803835","-9.1"
"2022-05-24","蠢鸥府滚几(老馆)","42954","109029400","45258","-5.1","112210000","-2.8","49435","-13.1","92054680","18.4"
"2022-05-23","蠢鸥府滚几(老馆)","45710","120710100",,"0.0",,"0.0","49745","-8.1","90429887","33.5"
"2022-05-22","蠢鸥府滚几(老馆)",,,"39933","0.0","82273800","0.0","49641","0.0","85996368","0.0"
"2022-05-21","蠢鸥府滚几(老馆)","43588","110485800","38893","12.1","69913500","58.0","49804","-12.5","83124362","32.9"
"2022-05-20","蠢鸥府滚几(老馆)","37224","104154800","37330","-0.3","65943800","57.9","50322","-26.0","80949235","28.7"
"2022-05-19","蠢鸥府滚几(老馆)","37945","107593600","40721","-6.8","71080200","51.4","50756","-25.2","79714250","35.0"
"2022-05-18","蠢鸥府滚几(老馆)","36969","106902100","42328","-12.7","82768700","29.2","50192","-26.3","79562477","34.4"
"2022-05-17","蠢鸥府滚几(老馆)","43077","125664900","44896","-4.1","94947800","32.4","49851","-13.6","80965042","55.2"
"2022-05-16","蠢鸥府滚几(老馆)","44426","119679000",,"0.0",,"0.0","50333","-11.7","85237513","40.4"
"2022-05-15","蠢鸥府滚几(老馆)",,,"41843","0.0","95094000","0.0","50525","0.0","90444207","0.0"
"2022-05-14","蠢鸥府滚几(老馆)","46829","115163200","37302","25.5","87489400","31.6","50616","-7.5","94422830","22.0"
"2022-05-13","蠢鸥府滚几(老馆)","38637","98186000","40978","-5.7","98808200","-0.6","51166","-24.5","98206440","0.0"
"2022-05-12","蠢鸥府滚几(老馆)","40132","102556800","40355","-0.6","108444200","-5.4","51130","-21.5","97783958","4.9"
"2022-05-11","蠢鸥府滚几(老馆)","38950","110315900","41048","-5.1","124338800","-11.3","50018","-22.1","96502977","14.3"
"2022-05-10","蠢鸥府滚几(老馆)","41645","126509200","43282","-3.8","113861500","11.1","49043","-15.1","95814233","32.0"
"2022-05-09","蠢鸥府滚几(老馆)","43392","137057400",,"0.0",,"0.0","48894","-11.3","94550507","45.0"
"2022-05-08","蠢鸥府滚几(老馆)",,,"39925","0.0","100098400","0.0","48874","0.0","91861433","0.0"
"2022-05-07","蠢鸥府滚几(老馆)","38692","125924300","37955","1.9","87807400","43.4","49311","-21.5","87999807","43.1"
"2022-05-06","蠢鸥府滚几(老馆)","38379","104521100","39310","-2.4","84981200","23.0","50290","-23.7","85872737","21.7"
"2022-05-05","蠢鸥府滚几(老馆)","39661","101604000","41190","-3.7","87890700","15.6","50946","-22.2","83496893","21.7"
"2022-05-04","蠢鸥府滚几(老馆)","43647","117302800","41946","4.1","100325700","16.9","50351","-13.3","82658033","41.9"
"2022-05-03","蠢鸥府滚几(老馆)","43295","122649100","42915","0.9","105485100","16.3","49570","-12.7","85049140","44.2"
"2022-05-02","蠢鸥府滚几(老馆)","42416","136225300",,"0.0",,"0.0","49619","-14.5","88052660","54.7"
"2022-05-01","蠢鸥府滚几(老馆)",,,"43656","0.0","96004400","0.0","50147","0.0","86862370","0.0"
"2022-04-30","蠢鸥府滚几(老馆)","41393","117799000","34521","19.9","70502600","67.1","50707","-18.4","84775963","39.0"
"2022-04-29","蠢鸥府滚几(老馆)","35953","88791000","36933","-2.7","72684700","22.2","52534","-31.6","85464198","3.9"
"2022-04-28","蠢鸥府滚几(老馆)","39635","84149600","38359","3.3","75387500","11.6","52725","-24.8","88577069","-5.0"
"2022-04-27","蠢鸥府滚几(老馆)","40969","93426300","41337","-0.9","87411600","6.9","51870","-21.0","91625363","2.0"
"2022-04-26","蠢鸥府滚几(老馆)","41849","102177400","46072","-9.2","105551400","-3.2","49853","-16.1","93126971","9.7"
"2022-04-25","蠢鸥府滚几(老馆)","43256","114802800",,"0.0",,"0.0","49178","-12.0","94522481","21.5"
"2022-04-24","蠢鸥府滚几(老馆)",,,"44882","0.0","105487900","0.0","48992","0.0","94092424","0.0"
"2022-04-23","蠢鸥府滚几(老馆)","41797","100558960","37689","10.9","90291000","11.4","48293","-13.5","93607588","7.4"
"2022-04-22","蠢鸥府滚几(老馆)","38960","94426000","38446","1.3","94401700","0.0","48676","-20.0","95500262","-1.1"
"2022-04-21","蠢鸥府滚几(老馆)","39223","98639400","38886","0.9","101522000","-2.8","49178","-20.2","95535808","3.2"
"2022-04-20","蠢鸥府滚几(老馆)","38622","98153400","40694","-5.1","109743000","-10.6","48460","-20.3","96543763","1.7"
"2022-04-19","蠢鸥府滚几(老馆)","42796","114036900","43881","-2.5","100752100","13.2","48033","-10.9","98236853","16.1"
"2022-04-18","蠢鸥府滚几(老馆)","44658","111128400",,"0.0",,"0.0","48140","-7.2","98708545","12.6"
"2022-04-17","蠢鸥府滚几(老馆)",,,"44538","0.0","98710700","0.0","47725","0.0","99627662","0.0"
"2022-04-16","蠢鸥府滚几(老馆)","42627","97040300","40182","6.1","86047800","12.8","47101","-9.5","101055488","-4.0"
"2022-04-15","蠢鸥府滚几(老馆)","39825","91440600","41268","-3.5","87705500","4.3","47346","-15.9","100138599","-8.7"
"2022-04-14","蠢鸥府滚几(老馆)","42425","88206400","44507","-4.7","89469200","-1.4","47966","-11.6","98533715","-10.5"
"2022-04-13","蠢鸥府滚几(老馆)","39146","88011800","39905","-1.9","87922700","0.1","48304","-19.0","97559040","-9.8"
"2022-04-12","蠢鸥府滚几(老馆)","43329","103581700","45249","-4.2","103774200","-0.2","48129","-10.0","98067016","5.6"
"2022-04-11","蠢鸥府滚几(老馆)","43093","113055600",,"0.0",,"0.0","48374","-10.9","98103982","15.2"
"2022-04-10","蠢鸥府滚几(老馆)",,,"39510","0.0","91345200","0.0","48267","0.0","99918653","0.0"
"2022-04-09","蠢鸥府滚几(老馆)","44988","117060500","39890","12.8","91344000","28.2","48840","-7.9","101970640","14.8"
"2022-04-08","蠢鸥府滚几(老馆)","37060","116583300","38834","-4.6","102009900","14.3","49840","-25.6","104928453","11.1"
"2022-04-07","蠢鸥府滚几(老馆)","38186","109811900","38802","-1.6","92984200","18.1","50325","-24.1","108935300","0.8"
"2022-04-06","蠢鸥府滚几(老馆)","40382","111606800","46691","-13.5","122100000","-8.6","50083","-19.4","109638933","1.8"
"2022-04-05","蠢鸥府滚几(老馆)","43663","135897100","44661","-2.2","157351600","-13.6","49064","-11.0","109030143","24.6"
"2022-04-04","蠢鸥府滚几(老馆)","40478","137703600",,"0.0",,"0.0","48913","-17.2","110782710","24.3"
"2022-04-03","蠢鸥府滚几(老馆)",,,"35289","0.0","109726300","0.0","51458","0.0","113628945","0.0"
"2022-04-02","蠢鸥府滚几(老馆)","43112","121409700","35601","21.1","92720000","30.9","52909","-18.5","109878415","10.5"
"2022-04-01","蠢鸥府滚几(老馆)","38645","99491800","36608","5.6","89683100","10.9","53891","-28.3","108441628","-8.3"
"2022-03-31","蠢鸥府滚几(老馆)","41223","103815300","38718","6.5","92897300","11.8","53640","-23.1","108770475","-4.6"
"2022-03-30","蠢鸥府滚几(老馆)","42881","116396800","43369","-1.1","101453800","14.7","53730","-20.2","110885647","5.0"
"2022-03-29","蠢鸥府滚几(老馆)","41939","124944100","46235","-9.3","124233800","0.6","54083","-22.5","114273500","9.3"
"2022-03-28","蠢鸥府滚几(老馆)","45081","108185400",,"0.0",,"0.0","49376","-8.7","111456460","-2.9"
"2022-03-27","蠢鸥府滚几(老馆)",,,"39484","0.0","118430100","0.0","49707","0.0","115247268","0.0"
"2022-03-26","蠢鸥府滚几(老馆)","46987","103213100","38111","23.3","105690600","-2.3","50060","-6.1","115542652","-10.7"
"2022-03-25","蠢鸥府滚几(老馆)","41379","106912200","37873","9.3","93618300","14.2","50448","-18.0","115911622","-7.8"
"2022-03-24","蠢鸥府滚几(老馆)","40414","102363200","40541","-0.3","96138500","6.5","50196","-19.5","113968235","-10.2"
"2022-03-23","蠢鸥府滚几(老馆)","41371","112655300","45196","-8.5","111101100","1.4","49278","-16.0","110747812","1.7"
"2022-03-22","蠢鸥府滚几(老馆)","42459","126737400","46751","-9.2","124758200","1.6","48608","-12.7","110217703","15.0"
"2022-03-21","蠢鸥府滚几(老馆)","43908","109084500",,"0.0",,"0.0","48452","-9.4","109167653","-0.1"
"2022-03-20","蠢鸥府滚几(老馆)",,,"39793","0.0","98470200","0.0","48675","0.0","107517255","0.0"
"2022-03-19","蠢鸥府滚几(老馆)","43265","99260700","38023","13.8","87877400","13.0","49706","-13.0","106106552","-6.5"
"2022-03-18","蠢鸥府滚几(老馆)","42785","96454500","39374","8.7","86247800","11.8","50441","-15.2","106547855","-9.5"
"2022-03-17","蠢鸥府滚几(老馆)","40620","99514300","43158","-5.9","104490600","-4.8","50384","-19.4","105644552","-5.8"
"2022-03-16","蠢鸥府滚几(老馆)","39449","102464500","41999","-6.1","124379400","-17.6","49767","-20.7","105686785","-3.0"
"2022-03-15","蠢鸥府滚几(老馆)","40350","104165300","46386","-13.0","127426500","-18.3","49321","-18.2","106013883","-1.7"
"2022-03-14","蠢鸥府滚几(老馆)","43770","106677400",,"0.0",,"0.0","48926","-10.5","105185687","1.4"
"2022-03-13","蠢鸥府滚几(老馆)",,,"42119","0.0","102065300","0.0","49525","0.0","103234453","0.0"
"2022-03-12","蠢鸥府滚几(老馆)","41055","104726700","42322","-3.0","90418300","15.8","50593","-18.9","100759930","3.9"
"2022-03-11","蠢鸥府滚几(老馆)","40407","102771200","41003","-1.5","94045000","9.3","51695","-21.8","98784870","4.0"
"2022-03-10","蠢鸥府滚几(老馆)","37822","98767400","43031","-12.1","106720900","-7.5","51979","-27.2","95273763","3.7"
"2022-03-09","蠢鸥府滚几(老馆)","41315","105226500","42328","-2.4","118798900","-11.4","51837","-20.3","92823053","13.4"
"2022-03-08","蠢鸥府滚几(老馆)","41796","117692900","44996","-7.1","101419700","16.0","51343","-18.6","90852770","29.5"
"2022-03-07","蠢鸥府滚几(老馆)","43849","123787800",,"0.0",,"0.0","51531","-14.9","90093960","37.4"
"2022-03-06","蠢鸥府滚几(老馆)",,,"40199","0.0","87951500","0.0","51647","0.0","89835272","0.0"
"2022-03-05","蠢鸥府滚几(老馆)","43249","124399100","38147","13.4","77708800","60.1","51558","-16.1","90024895","38.2"
"2022-03-04","蠢鸥府滚几(老馆)","40335","125902600","40274","0.2","76744100","64.1","51947","-22.4","90078938","39.8"
"2022-03-03","蠢鸥府滚几(老馆)","39256","114194100","40939","-4.1","78200300","46.0","51867","-24.3","90669408","25.9"
"2022-03-02","蠢鸥府滚几(老馆)","39117","98865900","41573","-5.9","83805900","18.0","50853","-23.1","90468532","9.3"
"2022-03-01","蠢鸥府滚几(老馆)","41795","94836400","42231","-1.0","86698700","9.4","49912","-16.3","90689433","4.6"
"2022-02-28","蠢鸥府滚几(老馆)","43285","102936700",,"0.0",,"0.0","49612","-12.8","92157683","11.7"
"2022-02-27","蠢鸥府滚几(老馆)",,,"43952","0.0","82753700","0.0","49212","0.0","94125070","0.0"
"2022-02-26","蠢鸥府滚几(老馆)","42783","105336300","42119","1.6","102082100","3.2","49719","-14.0","94148655","11.9"
"2022-02-25","蠢鸥府滚几(老馆)","40213","114980400","38936","3.3","102548500","12.1","50075","-19.7","95724612","20.1"
"2022-02-24","蠢鸥府滚几(老馆)","38684","113764400","36969","4.6","89229100","27.5","49689","-22.1","93720948","21.4"
"2022-02-23","蠢鸥府滚几(老馆)","35057","107417700","42480","-17.5","97200300","10.5","50047","-30.0","90810217","18.3"
"2022-02-22","蠢鸥府滚几(老馆)","37304","100776400","42677","-12.6","86998600","15.8","49198","-24.2","89504393","12.6"
"2022-02-21","蠢鸥府滚几(老馆)","41764","94999700",,"0.0",,"0.0","48416","-13.7","91790147","3.5"
"2022-02-20","蠢鸥府滚几(老馆)",,,"44359","0.0","83514100","0.0","48663","0.0","96519853","0.0"
"2022-02-19","蠢鸥府滚几(老馆)","42774","89937000","36516","17.1","74082000","21.4","49934","-14.3","101512792","-11.4"
"2022-02-18","蠢鸥府滚几(老馆)","36561","79909500","42447","-13.9","89387600","-10.6","50581","-27.7","103506615","-22.8"
"2022-02-17","蠢鸥府滚几(老馆)","38486","84476500","39624","-2.9","115362300","-26.8","51872","-25.8","105989362","-20.3"
"2022-02-16","蠢鸥府滚几(老馆)","38875","92449000","37701","3.1","122666200","-24.6","53345","-27.1","109396672","-15.5"
"2022-02-15","蠢鸥府滚几(老馆)","43839","126724200","45338","-3.3","133090600","-4.8","53732","-18.4","113753232","11.4"
"2022-02-14","蠢鸥府滚几(老馆)","43880","148701100",,"0.0",,"0.0","54196","-19.0","117261405","26.8"
"2022-02-13","蠢鸥府滚几(老馆)",,,,"0.0",,"0.0","55453","0.0","121280205","0.0"
"2022-02-12","蠢鸥府滚几(老馆)","40284","136482900",,"0.0",,"0.0","57905","-30.4","137377158","-0.7"
"2022-02-11","蠢鸥府滚几(老馆)","36102","113764100","42093","-14.2","137930000","-17.5","61528","-41.3","156270260","-27.2"
"2022-02-10","蠢鸥府滚几(老馆)","32370","81399000","91559","-64.6","353504900","-77.0","64514","-49.8","172830693","-52.9"
"2022-02-09","蠢鸥府滚几(老馆)","38072","79567000","94628","-59.8","396306400","-79.9","62448","-39.0","183586145","-56.7"
"2022-02-08","蠢鸥府滚几(老馆)","41191","97080400","95704","-57.0","358926400","-73.0","59972","-31.3","173200178","-43.9"
"2022-02-07","蠢鸥府滚几(老馆)","43233","111183000",,"0.0",,"0.0","59872","-27.8","173768685","-36.0"
"2022-02-06","蠢鸥府滚几(老馆)",,,"61348","0.0","212474600","0.0","59935","0.0","180657625","0.0"
"2022-02-05","蠢鸥府滚几(老馆)","50235","143446400","49594","1.3","163590100","-12.3","56996","-11.9","169557733","-15.4"
"2022-02-04","蠢鸥府滚几(老馆)","53063","174803600","46627","13.8","140958100","24.0","55824","-4.9","154745057","13.0"
"2022-02-03","蠢鸥府滚几(老馆)",,,"47811","0.0","124152600","0.0","55927","0.0","148737047","0.0"
"2022-02-02","蠢鸥府滚几(老馆)",,,"55141","0.0","133487500","0.0","56920","0.0","146612761","0.0"
"2022-02-01","蠢鸥府滚几(老馆)",,,"53396","0.0","153665300","0.0","58213","0.0","146839993","0.0"
"2022-01-31","蠢鸥府滚几(老馆)",,,,"0.0",,"0.0","59335","0.0","146115796","0.0"
"2022-01-30","蠢鸥府滚几(老馆)","62119","305813400","46343","34.0","136959100","123.3","59812","3.9","146024213","109.4"
"2022-01-29","蠢鸥府滚几(老馆)","86558","526208200","40446","114.0","108793600","383.7","59416","45.7","143847156","265.8"
"2022-01-28","蠢鸥府滚几(老馆)","72657","478273400","43125","68.5","104375900","358.2","59595","21.9","152103483","214.4"
"2022-01-27","蠢鸥府滚几(老馆)","58058","315814100","42479","36.7","105442700","199.5","59128","-1.8","146922439","115.0"
"2022-01-26","蠢鸥府滚几(老馆)","53922","264132700","46255","16.6","130540000","102.3","58049","-7.1","141838486","86.2"
"2022-01-25","蠢鸥府滚几(老馆)","53401","251160200","49922","7.0","154516100","62.5","60159","-11.2","147685885","70.1"
"2022-01-24","蠢鸥府滚几(老馆)","51648","233830600",,"0.0",,"0.0","61916","-16.6","168208312","39.0"
"2022-01-23","蠢鸥府滚几(老馆)",,,"45069","0.0","106089300","0.0","63959","0.0","188496734","0.0"
"2022-01-22","蠢鸥府滚几(老馆)","47168","193570100","39341","19.9","85650500","126.0","65854","-28.4","208122248","-7.0"
"2022-01-21","蠢鸥府滚几(老馆)","43424","173161700","43357","0.2","101687900","70.3","63725","-31.9","196252215","-11.8"
"2022-01-20","蠢鸥府滚几(老馆)","39813","147469800","46279","-14.0","132557000","11.3","60494","-34.2","172473892","-14.5"
"2022-01-19","蠢鸥府滚几(老馆)","39359","137620300","44637","-11.8","152468600","-9.7","57546","-31.6","155033035","-11.2"
"2022-01-18","蠢鸥府滚几(老馆)","41007","138784000","43635","-6.0","141363400","-1.8","55870","-26.6","146157930","-5.0"
"2022-01-17","蠢鸥府滚几(老馆)","42718","142255100",,"0.0",,"0.0","54282","-21.3","141723745","0.4"
"2022-01-16","蠢鸥府滚几(老馆)",,,"45272","0.0","122961200","0.0","54224","0.0","137362835","0.0"
"2022-01-15","蠢鸥府滚几(老馆)","45512","142175600","41527","9.6","107707900","32.0","54776","-16.9","133418912","6.6"
"2022-01-14","蠢鸥府滚几(老馆)","38714","133284700","43861","-11.7","106780200","24.8","55424","-30.1","127841963","4.3"
"2022-01-13","蠢鸥府滚几(老馆)","38583","129426000","40278","-4.2","94997400","36.2","55801","-30.9","125303210","3.3"
"2022-01-12","蠢鸥府滚几(老馆)","39096","132304000","46966","-16.8","91288300","44.9","54555","-28.3","120087385","10.2"
"2022-01-11","蠢鸥府滚几(老馆)","41915","152856700","48326","-13.3","82847100","84.5","53091","-21.1","114424957","33.6"
"2022-01-10","蠢鸥府滚几(老馆)","39258","144340600",,"0.0",,"0.0","51771","-24.2","112001747","28.9"
"2022-01-09","蠢鸥府滚几(老馆)",,,"44607","0.0","62290800","0.0","51920","0.0","111938983","0.0"
"2022-01-08","蠢鸥府滚几(老馆)","43069","143128100","42855","0.5","79944900","79.0","53508","-19.5","112646207","27.1"
"2022-01-07","蠢鸥府滚几(老馆)","38647","129381700","44472","-13.1","85393400","51.5","55160","-29.9","115378982","12.1"
"2022-01-06","蠢鸥府滚几(老馆)","35639","114638750","46666","-23.6","89889400","27.5","56179","-36.6","119846755","-4.3"
"2022-01-05","蠢鸥府滚几(老馆)","36543","114023700","51939","-29.6","105314300","8.3","58520","-37.6","128291033","-11.1"
"2022-01-04","蠢鸥府滚几(老馆)","38865","128734800","54231","-28.3","138422500","-7.0","61214","-36.5","136112984","-5.4"
"2022-01-03","蠢鸥府滚几(老馆)","42950","153823400",,"0.0",,"0.0","64032","-32.9","144476706","6.5"
"2022-01-02","蠢鸥府滚几(老馆)",,,,"0.0",,"0.0","68197","0.0","153061034","0.0"
"2022-01-01","蠢鸥府滚几(老馆)",,,,"0.0",,"0.0","69599","0.0","156441723","0.0"
"2021-12-31","蠢鸥府滚几(老馆)","55164","160674900","57636","-4.3","158888900","1.1","67911","-18.8","149659767","7.4"
"2021-12-30","蠢鸥府滚几(老馆)","39873","143100100","45748","-12.8","114137750","25.4","64459","-38.1","141107224","1.4"
"2021-12-29","蠢鸥府滚几(老馆)","41012","126229500","48622","-15.7","110543900","14.2","60349","-32.0","132466213","-4.7"
"2021-12-28","蠢鸥府滚几(老馆)","42946","131845600","44048","-2.5","113980200","15.7","54737","-21.5","122873186","7.3"
"2021-12-27","蠢鸥府滚几(老馆)","41406","129129600",,"0.0",,"0.0","52103","-20.5","116884283","10.5"
"2021-12-26","蠢鸥府滚几(老馆)",,,"42821","0.0","108645000","0.0","51559","0.0","115444972","0.0"
"2021-12-25","蠢鸥府滚几(老馆)","40478","120160900","41804","-3.2","98878300","21.5","52375","-22.7","120868287","-0.6"
"2021-12-24","蠢鸥府滚几(老馆)","38872","105538100","40456","-3.9","93089200","13.4","52668","-26.2","122216070","-13.6"
"2021-12-23","蠢鸥府滚几(老馆)","38537","92663500","40793","-5.5","88142000","5.1","52082","-26.0","123220727","-24.8"
"2021-12-22","蠢鸥府滚几(老馆)","41823","97372500","41663","0.4","84435900","15.3","51786","-19.2","124194210","-21.6"
"2021-12-21","蠢鸥府滚几(老馆)","41216","100667300","47505","-13.2","89452400","12.5","50613","-18.6","122643260","-17.9"
