"°Å·¡ÀÏÀÚ","Ç°¸ñ¸í","¹ÝÀÔ·®","±Ý¾×","Àü³â ¹ÝÀÔ·®","Àü³â ¹ÝÀÔ·® Áõ°¨·ü(%)","Àü³â ±Ý¾×","Àü³â ±Ý¾× Áõ°¨·ü(%)","Æò³â ¹ÝÀÔ·®","Æò³â ¹ÝÀÔ·® Áõ°¨·ü(%)","Æò³â ±Ý¾×","Æò³â ±Ý¾× Áõ°¨·ü(%)"
"2022-01-29","¾¦°«(ÀÏ¹Ý)","25008","125626400","19889","25.7","43239900","190.5","27504","-9.1","42806147","193.5"
"2022-01-28","¾¦°«(ÀÏ¹Ý)","17888","85325600","19780","-9.6","41928300","103.5","26986","-33.7","45643962","86.9"
"2022-01-27","¾¦°«(ÀÏ¹Ý)","15625","50541380","22713","-31.2","33924080","49.0","25891","-39.7","43256078","16.8"
"2022-01-26","¾¦°«(ÀÏ¹Ý)","15768","38088900","26168","-39.7","36700600","3.8","25908","-39.1","39647516","-3.9"
"2022-01-25","¾¦°«(ÀÏ¹Ý)","18511","47110700","31328","-40.9","44910700","4.9","26513","-30.2","39589811","19.0"
"2022-01-24","¾¦°«(ÀÏ¹Ý)","22457","58493300",,"0.0",,"0.0","27077","-17.1","41512585","40.9"
"2022-01-23","¾¦°«(ÀÏ¹Ý)",,,"25089","0.0","41790550","0.0","27319","0.0","43678213","0.0"
"2022-01-22","¾¦°«(ÀÏ¹Ý)","23669","61683700","23396","1.2","44351200","39.1","26857","-11.9","45664388","35.1"
"2022-01-21","¾¦°«(ÀÏ¹Ý)","20860","66805300","19025","9.6","40176950","66.3","27013","-22.8","47970891","39.3"
"2022-01-20","¾¦°«(ÀÏ¹Ý)","14809","54142900","21529","-31.2","46562950","16.3","26272","-43.6","46736430","15.8"
"2022-01-19","¾¦°«(ÀÏ¹Ý)","15336","43448600","21701","-29.3","54501180","-20.3","26286","-41.7","45026598","-3.5"
"2022-01-18","¾¦°«(ÀÏ¹Ý)","19332","60080600","28657","-32.5","59552850","0.9","26527","-27.1","45235226","32.8"
"2022-01-17","¾¦°«(ÀÏ¹Ý)","21328","82638500",,"0.0",,"0.0","26930","-20.8","45553178","81.4"
"2022-01-16","¾¦°«(ÀÏ¹Ý)",,,"15988","0.0","42302200","0.0","26838","0.0","44257194","0.0"
"2022-01-15","¾¦°«(ÀÏ¹Ý)","13084","56316600","21248","-38.4","28688800","96.3","26368","-50.4","43018566","30.9"
"2022-01-14","¾¦°«(ÀÏ¹Ý)","15009","38980700","25285","-40.6","33219200","17.3","25550","-41.3","41672802","-6.5"
"2022-01-13","¾¦°«(ÀÏ¹Ý)","15824","36784000","26450","-40.2","50484200","-27.1","24256","-34.8","39933512","-7.9"
"2022-01-12","¾¦°«(ÀÏ¹Ý)","18879","55472300","19884","-5.1","50853400","9.1","23710","-20.4","38783352","43.0"
"2022-01-11","¾¦°«(ÀÏ¹Ý)","19776","54650100","12689","55.9","32291700","69.2","23474","-15.8","37368062","46.2"
"2022-01-10","¾¦°«(ÀÏ¹Ý)","22180","53691400",,"0.0",,"0.0","23739","-6.6","36789132","45.9"
"2022-01-09","¾¦°«(ÀÏ¹Ý)",,,"13596","0.0","12547900","0.0","24332","0.0","39640867","0.0"
"2022-01-08","¾¦°«(ÀÏ¹Ý)","18352","42982300","19708","-6.9","23590300","82.2","24713","-25.7","40694197","5.6"
"2022-01-07","¾¦°«(ÀÏ¹Ý)","19023","36167800","24152","-21.2","39833100","-9.2","25464","-25.3","41073434","-11.9"
"2022-01-06","¾¦°«(ÀÏ¹Ý)","17729","37044840","23264","-23.8","41790800","-11.4","26945","-34.2","41089221","-9.8"
"2022-01-05","¾¦°«(ÀÏ¹Ý)","19828","35984600","24164","-17.9","40499900","-11.1","29738","-33.3","44480384","-19.1"
"2022-01-04","¾¦°«(ÀÏ¹Ý)","20548","43941500","32761","-37.3","44526000","-1.3","31353","-34.5","47120559","-6.7"
"2022-01-03","¾¦°«(ÀÏ¹Ý)","25116","53826600",,"0.0",,"0.0","32544","-22.8","50085394","7.5"
"2022-01-02","¾¦°«(ÀÏ¹Ý)",,,,"0.0",,"0.0","34074","0.0","52588656","0.0"
"2022-01-01","¾¦°«(ÀÏ¹Ý)",,,,"0.0",,"0.0","34306","0.0","56158844","0.0"
"2021-12-31","¾¦°«(ÀÏ¹Ý)","29781","54351000","26596","12.0","31691800","71.5","33170","-10.2","53512473","1.6"
"2021-12-30","¾¦°«(ÀÏ¹Ý)","25980","72258300","25286","2.7","40057900","80.4","32081","-19.0","49852522","44.9"
"2021-12-29","¾¦°«(ÀÏ¹Ý)","18192","48957700","25836","-29.6","36023700","35.9","30202","-39.8","47364432","3.4"
"2021-12-28","¾¦°«(ÀÏ¹Ý)","15476","36887200","31046","-50.2","52805800","-30.1","28174","-45.1","43991200","-16.1"
"2021-12-27","¾¦°«(ÀÏ¹Ý)","13281","29475140",,"0.0",,"0.0","26937","-50.7","40453476","-27.1"
"2021-12-26","¾¦°«(ÀÏ¹Ý)",,,"15425","0.0","32594080","0.0","25324","0.0","36894731","0.0"
"2021-12-25","¾¦°«(ÀÏ¹Ý)","20558","23560200","16302","26.1","26767400","-12.0","25209","-18.4","35865356","-34.3"
"2021-12-24","¾¦°«(ÀÏ¹Ý)","22020","23973400","14041","56.8","17895460","34.0","25759","-14.5","35209593","-31.9"
"2021-12-23","¾¦°«(ÀÏ¹Ý)","22332","25658400","18135","23.1","20161700","27.3","25964","-14.0","35248254","-27.2"
"2021-12-22","¾¦°«(ÀÏ¹Ý)","23352","30744200","23120","1.0","24742100","24.3","25826","-9.6","35907192","-14.4"
"2021-12-21","¾¦°«(ÀÏ¹Ý)","20400","31388800","30764","-33.7","36703700","-14.5","25505","-20.0","35976689","-12.8"
"2021-12-20","¾¦°«(ÀÏ¹Ý)","19156","27511600",,"0.0",,"0.0","24981","-23.3","35805501","-23.2"
"2021-12-19","¾¦°«(ÀÏ¹Ý)",,,"18999","0.0","27691000","0.0","24735","0.0","36001214","0.0"
"2021-12-18","¾¦°«(ÀÏ¹Ý)","17224","20927300","15886","8.4","22403450","-6.6","24529","-29.8","35927645","-41.8"
"2021-12-17","¾¦°«(ÀÏ¹Ý)","19536","21149000","14244","37.2","19307400","9.5","24311","-19.6","35513871","-40.4"
"2021-12-16","¾¦°«(ÀÏ¹Ý)","23657","23648750","17836","32.6","22742700","4.0","23770","-0.5","35755268","-33.9"
"2021-12-15","¾¦°«(ÀÏ¹Ý)","24808","29050000","21228","16.9","33650700","-13.7","23099","7.4","35879293","-19.0"
"2021-12-14","¾¦°«(ÀÏ¹Ý)","23033","31953460","21864","5.3","43076900","-25.8","23576","-2.3","34777565","-8.1"
"2021-12-13","¾¦°«(ÀÏ¹Ý)","22004","29162000",,"0.0",,"0.0","24131","-8.8","34756059","-16.1"
"2021-12-12","¾¦°«(ÀÏ¹Ý)",,,"24240","0.0","34925900","0.0","23844","0.0","34299661","0.0"
"2021-12-11","¾¦°«(ÀÏ¹Ý)","20979","28288100","18516","13.3","33498000","-15.6","23314","-10.0","33433282","-15.4"
"2021-12-10","¾¦°«(ÀÏ¹Ý)","22244","34114600","14500","53.4","27121600","25.8","23691","-6.1","33441306","2.0"
"2021-12-09","¾¦°«(ÀÏ¹Ý)","17928","34893500","16772","6.9","29417500","18.6","23301","-23.1","34230375","1.9"
"2021-12-08","¾¦°«(ÀÏ¹Ý)","16868","35887500","20372","-17.2","35050700","2.4","22719","-25.8","33584649","6.9"
"2021-12-07","¾¦°«(ÀÏ¹Ý)","15436","31001500","28916","-46.6","52500800","-41.0","22920","-32.7","33936302","-8.6"
"2021-12-06","¾¦°«(ÀÏ¹Ý)","18009","30357140",,"0.0",,"0.0","23557","-23.6","34138443","-11.1"
"2021-12-05","¾¦°«(ÀÏ¹Ý)",,,"12000","0.0","40290800","0.0","23218","0.0","35370073","0.0"
"2021-12-04","¾¦°«(ÀÏ¹Ý)","18236","26557700","13348","36.6","23964100","10.8","23350","-21.9","36296694","-26.8"
"2021-12-03","¾¦°«(ÀÏ¹Ý)","18000","23663300","15792","14.0","27380600","-13.6","23258","-22.6","35733474","-33.8"
"2021-12-02","¾¦°«(ÀÏ¹Ý)","17792","25515700","14644","21.5","31363700","-18.6","23589","-24.6","35874350","-28.9"
"2021-12-01","¾¦°«(ÀÏ¹Ý)","16940","25291500","15986","6.0","22592700","11.9","22909","-26.1","35660125","-29.1"
"2021-11-30","¾¦°«(ÀÏ¹Ý)","16996","25666900","18520","-8.2","29958500","-14.3","22297","-23.8","35337584","-27.4"
"2021-11-29","¾¦°«(ÀÏ¹Ý)","17024","26530400",,"0.0",,"0.0","21755","-21.7","33703185","-21.3"
"2021-11-28","¾¦°«(ÀÏ¹Ý)",,,"17436","0.0","27630700","0.0","21958","0.0","32600486","0.0"
"2021-11-27","¾¦°«(ÀÏ¹Ý)","22112","26872300","12672","74.5","20215400","32.9","22572","-2.0","33585675","-20.0"
"2021-11-26","¾¦°«(ÀÏ¹Ý)","21316","40152400","17304","23.2","14358000","179.7","21903","-2.7","32873310","22.1"
"2021-11-25","¾¦°«(ÀÏ¹Ý)","8368","22235600","21572","-61.2","18821600","18.1","22446","-62.7","33301573","-33.2"
"2021-11-24","¾¦°«(ÀÏ¹Ý)","11300","17952600","24044","-53.0","30213100","-40.6","22828","-50.5","34551356","-48.0"
"2021-11-23","¾¦°«(ÀÏ¹Ý)","18790","25347500","20294","-7.4","39282900","-35.5","22475","-16.4","34930457","-27.4"
"2021-11-22","¾¦°«(ÀÏ¹Ý)","26624","41916500",,"0.0",,"0.0","22585","17.9","33137979","26.5"
"2021-11-21","¾¦°«(ÀÏ¹Ý)",,,"16028","0.0","13951500","0.0","23406","0.0","32850177","0.0"
"2021-11-20","¾¦°«(ÀÏ¹Ý)","20023","60545100","16880","18.6","13105200","362.0","23154","-13.5","32177146","88.2"
"2021-11-19","¾¦°«(ÀÏ¹Ý)","11068","34932800","20996","-47.3","16387100","113.2","23356","-52.6","30451725","14.7"
"2021-11-18","¾¦°«(ÀÏ¹Ý)","11148","21994400","27533","-59.5","22604250","-2.7","24592","-54.7","28616527","-23.1"
"2021-11-17","¾¦°«(ÀÏ¹Ý)","16341","30967500","30080","-45.7","30437900","1.7","24659","-33.7","28132747","10.1"
"2021-11-16","¾¦°«(ÀÏ¹Ý)","18860","35773000","29280","-35.6","39188800","-8.7","24880","-24.2","27199456","31.5"
"2021-11-15","¾¦°«(ÀÏ¹Ý)","20188","73272800",,"0.0",,"0.0","24977","-19.2","27357406","167.8"
"2021-11-14","¾¦°«(ÀÏ¹Ý)",,,"20352","0.0","30084600","0.0","25617","0.0","28473074","0.0"
"2021-11-13","¾¦°«(ÀÏ¹Ý)","11420","49056900","19316","-40.9","30151800","62.7","26370","-56.7","28830804","70.2"
"2021-11-12","¾¦°«(ÀÏ¹Ý)","11750","34015800","17844","-34.2","34796000","-2.2","26237","-55.2","29406811","15.7"
"2021-11-11","¾¦°«(ÀÏ¹Ý)","14160","19601800","19464","-27.3","36316300","-46.0","25586","-44.7","28663660","-31.6"
"2021-11-10","¾¦°«(ÀÏ¹Ý)","19304","26347900","16196","19.2","39731600","-33.7","24845","-22.3","27721923","-5.0"
"2021-11-09","¾¦°«(ÀÏ¹Ý)","18860","53725900","18477","2.1","27955800","92.2","24524","-23.1","27872346","92.8"
"2021-11-08","¾¦°«(ÀÏ¹Ý)","15689","65735520",,"0.0",,"0.0","25056","-37.4","29024932","126.5"
"2021-11-07","¾¦°«(ÀÏ¹Ý)",,,"19108","0.0","26359600","0.0","26081","0.0","29660598","0.0"
"2021-11-06","¾¦°«(ÀÏ¹Ý)","14900","55970200","19768","-24.6","21614600","158.9","26394","-43.5","30695017","82.3"
"2021-11-05","¾¦°«(ÀÏ¹Ý)","11868","45943500","20536","-42.2","21744400","111.3","24749","-52.0","30996433","48.2"
"2021-11-04","¾¦°«(ÀÏ¹Ý)","12984","42011400","27267","-52.4","28820440","45.8","24030","-46.0","29878606","40.6"
"2021-11-03","¾¦°«(ÀÏ¹Ý)","13424","45741300","24037","-44.2","42427940","7.8","24167","-44.5","29988011","52.5"
"2021-11-02","¾¦°«(ÀÏ¹Ý)","14968","66367600","19888","-24.7","41147800","61.3","25228","-40.7","29507296","124.9"
"2021-11-01","¾¦°«(ÀÏ¹Ý)","12660","66752500",,"0.0",,"0.0","26288","-51.8","29426934","126.8"
"2021-10-31","¾¦°«(ÀÏ¹Ý)",,,"15876","0.0","22139900","0.0","27867","0.0","28931979","0.0"
"2021-10-30","¾¦°«(ÀÏ¹Ý)","11492","60378400","20105","-42.8","20636460","192.6","28732","-60.0","29264215","106.3"
"2021-10-29","¾¦°«(ÀÏ¹Ý)","10740","49315000","20948","-48.7","21172800","132.9","28400","-62.2","30110185","63.8"
"2021-10-28","¾¦°«(ÀÏ¹Ý)","14412","54526900","21284","-32.3","23034000","136.7","27851","-48.3","30260785","80.2"
"2021-10-27","¾¦°«(ÀÏ¹Ý)","16436","68999000","23264","-29.4","30081400","129.4","26526","-38.0","28551689","141.7"
"2021-10-26","¾¦°«(ÀÏ¹Ý)","14704","111451300","20168","-27.1","24866100","348.2","25884","-43.2","27347490","307.5"
"2021-10-25","¾¦°«(ÀÏ¹Ý)","12004","111558500",,"0.0",,"0.0","26224","-54.2","27464180","306.2"
"2021-10-24","¾¦°«(ÀÏ¹Ý)",,,"25862","0.0","19960150","0.0","26364","0.0","28245777","0.0"
"2021-10-23","¾¦°«(ÀÏ¹Ý)","11008","78214900","26907","-59.1","26469800","195.5","26376","-58.3","29901770","161.6"
"2021-10-22","¾¦°«(ÀÏ¹Ý)","10923","72537300","23528","-53.6","29587600","145.2","26651","-59.0","31809527","128.0"
"2021-10-21","¾¦°«(ÀÏ¹Ý)","10728","74519000","19674","-45.5","28563750","160.9","26692","-59.8","33009622","125.7"
"2021-10-20","¾¦°«(ÀÏ¹Ý)","12460","90664000","21344","-41.6","27230950","232.9","26087","-52.2","32840031","176.1"
"2021-10-19","¾¦°«(ÀÏ¹Ý)","13288","100955100","20440","-35.0","25465400","296.4","25703","-48.3","33552409","200.9"
"2021-10-18","¾¦°«(ÀÏ¹Ý)","12656","98360400",,"0.0",,"0.0","25083","-49.5","33994644","189.3"
"2021-10-17","¾¦°«(ÀÏ¹Ý)",,,"21816","0.0","21638000","0.0","24308","0.0","33821421","0.0"
"2021-10-16","¾¦°«(ÀÏ¹Ý)","13680","81240000","19364","-29.4","22093000","267.7","24149","-43.4","35042377","131.8"
"2021-10-15","¾¦°«(ÀÏ¹Ý)","14979","50315800","18860","-20.6","18910900","166.1","23659","-36.7","35276062","42.6"
"2021-10-14","¾¦°«(ÀÏ¹Ý)","16476","44038600","21129","-22.0","21463080","105.2","23190","-29.0","35474866","24.1"
"2021-10-13","¾¦°«(ÀÏ¹Ý)","14155","49500040","25345","-44.2","29227600","69.4","22972","-38.4","34872454","41.9"
"2021-10-12","¾¦°«(ÀÏ¹Ý)","13264","53019700","25156","-47.3","35922700","47.6","23703","-44.0","35005395","51.5"
"2021-10-11","¾¦°«(ÀÏ¹Ý)","16208","36737000",,"0.0",,"0.0","24252","-33.2","35136750","4.6"
"2021-10-10","¾¦°«(ÀÏ¹Ý)",,,"20164","0.0","22218700","0.0","24734","0.0","34587340","0.0"
"2021-10-09","¾¦°«(ÀÏ¹Ý)","17364","30578700","20524","-15.4","24165300","26.5","25071","-30.7","32334826","-5.4"
"2021-10-08","¾¦°«(ÀÏ¹Ý)","22303","29082150","19463","14.6","23777000","22.3","25805","-13.6","31746571","-8.4"
"2021-10-07","¾¦°«(ÀÏ¹Ý)","21576","36411500","21512","0.3","23632500","54.1","26171","-17.6","32676407","11.4"
"2021-10-06","¾¦°«(ÀÏ¹Ý)","18408","39522000","26100","-29.5","32913500","20.1","26332","-30.1","32307931","22.3"
"2021-10-05","¾¦°«(ÀÏ¹Ý)","18448","49737100","33240","-44.5","49423300","0.6","25494","-27.6","31043849","60.2"
"2021-10-04","¾¦°«(ÀÏ¹Ý)","20148","32835600",,"0.0",,"0.0","25912","-22.2","33214497","-1.1"
"2021-10-03","¾¦°«(ÀÏ¹Ý)",,,,"0.0",,"0.0","26850","0.0","34597668","0.0"
"2021-10-02","¾¦°«(ÀÏ¹Ý)","17348","21050800",,"0.0",,"0.0","25754","-32.6","36108062","-41.7"
"2021-10-01","¾¦°«(ÀÏ¹Ý)","20636","16132800",,"0.0",,"0.0","25719","-19.8","37659337","-57.2"
"2021-09-30","¾¦°«(ÀÏ¹Ý)","18862","16199800","9812","92.2","41331300","-60.8","26708","-29.4","37599037","-56.9"
"2021-09-29","¾¦°«(ÀÏ¹Ý)","21648","21098600","21188","2.2","46913600","-55.0","26322","-17.8","39145590","-46.1"
"2021-09-28","¾¦°«(ÀÏ¹Ý)","20974","21476850","27164","-22.8","54381100","-60.5","26049","-19.5","41713598","-48.5"
"2021-09-27","¾¦°«(ÀÏ¹Ý)","30736","33940700",,"0.0",,"0.0","26899","14.3","43338518","-21.7"
"2021-09-26","¾¦°«(ÀÏ¹Ý)",,,"16476","0.0","52943700","0.0","25879","0.0","45119789","0.0"
"2021-09-25","¾¦°«(ÀÏ¹Ý)","34075","31646900","16813","102.7","73515400","-57.0","24052","41.7","45436825","-30.3"
"2021-09-24","¾¦°«(ÀÏ¹Ý)","33196","80416100","9352","255.0","77068100","4.3","23459","41.5","43426285","85.2"
"2021-09-23","¾¦°«(ÀÏ¹Ý)",,,"7496","0.0","50325000","0.0","22565","0.0","43454766","0.0"
"2021-09-22","¾¦°«(ÀÏ¹Ý)",,,"11972","0.0","53457600","0.0","22116","0.0","43966183","0.0"
"2021-09-21","¾¦°«(ÀÏ¹Ý)",,,"17316","0.0","111019100","0.0","22558","0.0","47424337","0.0"
"2021-09-20","¾¦°«(ÀÏ¹Ý)",,,,"0.0",,"0.0","22463","0.0","53046214","0.0"
"2021-09-19","¾¦°«(ÀÏ¹Ý)",,,"12068","0.0","104576600","0.0","21739","0.0","55245440","0.0"
"2021-09-18","¾¦°«(ÀÏ¹Ý)","21252","107917300","8616","146.7","58872100","83.3","21156","0.5","52267272","106.5"
"2021-09-17","¾¦°«(ÀÏ¹Ý)","21216","45905000","9696","118.8","54596400","-15.9","20265","4.7","50229143","-8.6"
"2021-09-16","¾¦°«(ÀÏ¹Ý)","18480","43836800","14124","30.8","58254900","-24.8","19885","-7.1","48477496","-9.6"
"2021-09-15","¾¦°«(ÀÏ¹Ý)","19664","36992200","15040","30.7","69853100","-47.0","19953","-1.4","56005195","-33.9"
"2021-09-14","¾¦°«(ÀÏ¹Ý)","23664","42059200","17132","38.1","89714700","-53.1","18380","28.7","58213293","-27.7"
"2021-09-13","¾¦°«(ÀÏ¹Ý)","24192","64545800",,"0.0",,"0.0","16542","46.2","58679903","10.0"
"2021-09-12","¾¦°«(ÀÏ¹Ý)",,,"10892","0.0","67995000","0.0","15366","0.0","60078603","0.0"
"2021-09-11","¾¦°«(ÀÏ¹Ý)","16744","45991000","10276","62.9","55806300","-17.6","14647","14.3","61656182","-25.4"
"2021-09-10","¾¦°«(ÀÏ¹Ý)","17968","40220200","10034","79.1","51605700","-22.1","14006","28.3","57817860","-30.4"
"2021-09-09","¾¦°«(ÀÏ¹Ý)","16148","41411600","10670","51.3","57000300","-27.3","14179","13.9","58559332","-29.3"
"2021-09-08","¾¦°«(ÀÏ¹Ý)","15724","36930400","10979","43.2","72038180","-48.7","13808","13.9","61447301","-39.9"
"2021-09-07","¾¦°«(ÀÏ¹Ý)","17204","52246400","13616","26.4","79261800","-34.1","13091","31.4","61232598","-14.7"
"2021-09-06","¾¦°«(ÀÏ¹Ý)","16436","61744700",,"0.0",,"0.0","12971","26.7","57505936","7.4"
"2021-09-05","¾¦°«(ÀÏ¹Ý)",,,"10948","0.0","55618400","0.0","13042","0.0","53968837","0.0"
"2021-09-04","¾¦°«(ÀÏ¹Ý)","15376","47905500","9804","56.8","47125900","1.7","12966","18.6","52241974","-8.3"
"2021-09-03","¾¦°«(ÀÏ¹Ý)","14804","41317500","11784","25.6","45638800","-9.5","13108","12.9","51115187","-19.2"
"2021-09-02","¾¦°«(ÀÏ¹Ý)","11572","40611700","11260","2.8","38584200","5.3","13611","-15.0","50722187","-19.9"
"2021-09-01","¾¦°«(ÀÏ¹Ý)","11520","42533700","12368","-6.9","47784700","-11.0","13597","-15.3","51267474","-17.0"
"2021-08-31","¾¦°«(ÀÏ¹Ý)","13752","40574000","12748","7.9","35002900","15.9","13472","2.1","52855758","-23.2"
"2021-08-30","¾¦°«(ÀÏ¹Ý)","14784","53467900",,"0.0",,"0.0","13113","12.7","53779495","-0.6"
"2021-08-29","¾¦°«(ÀÏ¹Ý)",,,"14600","0.0","36134600","0.0","12974","0.0","55999672","0.0"
"2021-08-28","¾¦°«(ÀÏ¹Ý)","12288","43886700","12888","-4.7","38561200","13.8","12894","-4.7","56392998","-22.2"
"2021-08-27","¾¦°«(ÀÏ¹Ý)","13280","44479800","13456","-1.3","42195800","5.4","12950","2.5","55075343","-19.2"
"2021-08-26","¾¦°«(ÀÏ¹Ý)","11408","50692800","14292","-20.2","32415400","56.4","13039","-12.5","54248403","-6.6"
"2021-08-25","¾¦°«(ÀÏ¹Ý)","7944","31252200","16004","-50.4","36624600","-14.7","13270","-40.1","55382627","-43.6"
"2021-08-24","¾¦°«(ÀÏ¹Ý)","10300","42781700","16134","-36.2","55497900","-22.9","12992","-20.7","54520180","-21.5"
"2021-08-23","¾¦°«(ÀÏ¹Ý)","11268","58969900",,"0.0",,"0.0","12677","-11.1","55542560","6.2"
"2021-08-22","¾¦°«(ÀÏ¹Ý)",,,"14221","0.0","60073000","0.0","12747","0.0","56916943","0.0"
"2021-08-21","¾¦°«(ÀÏ¹Ý)","9052","50826600","13328","-32.1","45019500","12.9","12557","-27.9","58302123","-12.8"
"2021-08-20","¾¦°«(ÀÏ¹Ý)","8664","54910700","13280","-34.8","42568100","29.0","12258","-29.3","58674633","-6.4"
"2021-08-19","¾¦°«(ÀÏ¹Ý)","7864","50124800","11160","-29.5","48561000","3.2","12427","-36.7","58219453","-13.9"
"2021-08-18","¾¦°«(ÀÏ¹Ý)","7316","44433100","10272","-28.8","51624800","-13.9","12607","-42.0","56097647","-20.8"
"2021-08-17","¾¦°«(ÀÏ¹Ý)","9704","56875500","12207","-20.5","50482700","12.7","12583","-22.9","53855220","5.6"
"2021-08-16","¾¦°«(ÀÏ¹Ý)","9836","69742200",,"0.0",,"0.0","12926","-23.9","49866587","39.9"
"2021-08-15","¾¦°«(ÀÏ¹Ý)",,,"12836","0.0","48422300","0.0","13166","0.0","46803640","0.0"
"2021-08-14","¾¦°«(ÀÏ¹Ý)","8484","58305400","14004","-39.4","39757100","46.7","13423","-36.8","45514840","28.1"
"2021-08-13","¾¦°«(ÀÏ¹Ý)","8640","55007100","12687","-31.9","45008700","22.2","13522","-36.1","45535850","20.8"
"2021-08-12","¾¦°«(ÀÏ¹Ý)","6176","55553200","12108","-49.0","44783600","24.0","13976","-55.8","45210523","22.9"
"2021-08-11","¾¦°«(ÀÏ¹Ý)","7324","49151500","11644","-37.1","36896800","33.2","14239","-48.6","45255603","8.6"
"2021-08-10","¾¦°«(ÀÏ¹Ý)","8332","50819700","18288","-54.4","46245300","9.9","14442","-42.3","44066314","15.3"
"2021-08-09","¾¦°«(ÀÏ¹Ý)","10416","63422100",,"0.0",,"0.0","14748","-29.4","43276041","46.6"
"2021-08-08","¾¦°«(ÀÏ¹Ý)",,,"17405","0.0","41985500","0.0","13852","0.0","40821774","0.0"
"2021-08-07","¾¦°«(ÀÏ¹Ý)",,,"13557","0.0","37717900","0.0","13705","0.0","42563271","0.0"
"2021-08-06","¾¦°«(ÀÏ¹Ý)","10568","75897300","17744","-40.4","36171300","109.8","13863","-23.8","42652533","77.9"
"2021-08-05","¾¦°«(ÀÏ¹Ý)","8051","73975300","16570","-51.4","31122100","137.7","14605","-44.9","44008588","68.1"
"2021-08-04","¾¦°«(ÀÏ¹Ý)","6168","46849400","16616","-62.9","25291600","85.2","14889","-58.6","45558552","2.8"
"2021-08-03","¾¦°«(ÀÏ¹Ý)","7108","41679300","25762","-72.4","39005400","6.9","15905","-55.3","47617070","-12.5"
"2021-08-02","¾¦°«(ÀÏ¹Ý)","10215","63109500",,"0.0",,"0.0","15077","-32.2","55110045","14.5"
"2021-08-01","¾¦°«(ÀÏ¹Ý)",,,,"0.0",,"0.0","16057","0.0","54748362","0.0"
"2021-07-31","¾¦°«(ÀÏ¹Ý)","9724","78330800",,"0.0",,"0.0","17066","-43.0","49097049","59.5"
"2021-07-30","¾¦°«(ÀÏ¹Ý)","8880","75724900",,"0.0",,"0.0","17728","-49.9","43216704","75.2"
"2021-07-29","¾¦°«(ÀÏ¹Ý)","7554","59688500",,"0.0",,"0.0","17925","-57.9","41245879","44.7"
"2021-07-28","¾¦°«(ÀÏ¹Ý)","8396","50584300",,"0.0",,"0.0","18078","-53.6","37354420","35.4"
"2021-07-27","¾¦°«(ÀÏ¹Ý)","12172","68945500",,"0.0",,"0.0","18284","-33.4","34038493","102.6"
"2021-07-26","¾¦°«(ÀÏ¹Ý)","12372","74703400",,"0.0",,"0.0","18358","-32.6","33848018","120.7"
"2021-07-25","¾¦°«(ÀÏ¹Ý)",,,,"0.0",,"0.0","19161","0.0","34832478","0.0"
"2021-07-24","¾¦°«(ÀÏ¹Ý)","9648","57618400",,"0.0",,"0.0","20155","-52.1","35362042","62.9"
"2021-07-23","¾¦°«(ÀÏ¹Ý)","10956","56931200",,"0.0",,"0.0","20238","-45.9","36482747","56.0"
"2021-07-22","¾¦°«(ÀÏ¹Ý)","9440","54853700",,"0.0",,"0.0","19592","-51.8","35806897","53.2"
"2021-07-21","¾¦°«(ÀÏ¹Ý)","11628","54764600",,"0.0",,"0.0","20385","-43.0","35828129","52.9"
"2021-07-20","¾¦°«(ÀÏ¹Ý)","11320","66663700",,"0.0",,"0.0","20414","-44.5","37022129","80.1"
"2021-07-19","¾¦°«(ÀÏ¹Ý)","13252","65479900",,"0.0",,"0.0","19576","-32.3","40189047","62.9"
"2021-07-18","¾¦°«(ÀÏ¹Ý)",,,,"0.0",,"0.0","19483","0.0","41811287","0.0"
"2021-07-17","¾¦°«(ÀÏ¹Ý)","16752","70262000",,"0.0",,"0.0","21210","-21.0","44186436","59.0"
"2021-07-16","¾¦°«(ÀÏ¹Ý)","16116","65639500",,"0.0",,"0.0","21505","-25.1","45332259","44.8"
"2021-07-15","¾¦°«(ÀÏ¹Ý)","12656","43236700",,"0.0",,"0.0","22259","-43.1","45638504","-5.3"
"2021-07-14","¾¦°«(ÀÏ¹Ý)","15076","38252600",,"0.0",,"0.0","22963","-34.3","46395339","-17.6"
"2021-07-13","¾¦°«(ÀÏ¹Ý)","16984","38246900",,"0.0",,"0.0","22719","-25.2","46371499","-17.5"
"2021-07-12","¾¦°«(ÀÏ¹Ý)","16868","67302900",,"0.0",,"0.0","21868","-22.9","45738557","47.1"
"2021-07-11","¾¦°«(ÀÏ¹Ý)",,,,"0.0",,"0.0","21716","0.0","48781264","0.0"
"2021-07-10","¾¦°«(ÀÏ¹Ý)","15684","46974800",,"0.0",,"0.0","21425","-26.8","48764304","-3.7"
"2021-07-09","¾¦°«(ÀÏ¹Ý)","16824","50227000",,"0.0",,"0.0","20934","-19.6","44840505","12.0"
"2021-07-08","¾¦°«(ÀÏ¹Ý)","16104","46969800",,"0.0",,"0.0","20764","-22.4","39136102","20.0"
"2021-07-07","¾¦°«(ÀÏ¹Ý)","17520","38129200",,"0.0",,"0.0","20909","-16.2","38632928","-1.3"
"2021-07-06","¾¦°«(ÀÏ¹Ý)","19256","40626700",,"0.0",,"0.0","20978","-8.2","38311151","6.0"
