"∞≈∑°¿œ¿⁄","«∞∏Ò∏Ì","π›¿‘∑Æ","±›æ◊","¿¸≥‚ π›¿‘∑Æ","¿¸≥‚ π›¿‘∑Æ ¡ı∞®∑¸(%)","¿¸≥‚ ±›æ◊","¿¸≥‚ ±›æ◊ ¡ı∞®∑¸(%)","∆Ú≥‚ π›¿‘∑Æ","∆Ú≥‚ π›¿‘∑Æ ¡ı∞®∑¸(%)","∆Ú≥‚ ±›æ◊","∆Ú≥‚ ±›æ◊ ¡ı∞®∑¸(%)"
"2021-05-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-30","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-29","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-31","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-30","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-29","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-31","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-30","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-29","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-31","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-30","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-29","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-30","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-29","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-31","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-30","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-29","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-30","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-29","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-09-01","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-31","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-30","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-29","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-28","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-27","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-26","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-25","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-24","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-23","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-22","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-21","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-20","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-19","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-18","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-17","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-16","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-15","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-14","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-13","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-12","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-11","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-10","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-09","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-08","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-07","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-06","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-05","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-04","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-03","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-08-02","≤ø≤ø∏∂",,,,"0.0",,"0.0",,"0.0",,"0.0"
