품목명,연도,주차,주차_일수,주간_평균단가,금액_합,반입량_합,주간_평균단가_차,금액_합_차,반입량_합_차
깐마늘_통합,2021,4,6,5584.625372013095,701435750.0,125637.0,0.0,0.0,0.0
깐마늘_통합,2021,5,6,5872.746225347441,631004550.0,107662.0,0.0,0.0,0.0
깐마늘_통합,2021,6,4,6026.564444231074,427425600.0,70204.0,0.0,0.0,0.0
깐마늘_통합,2021,7,6,5837.039459904486,421773000.0,72140.0,0.0,0.0,0.0
깐마늘_통합,2021,8,6,5951.261350524975,548139475.0,91555.0,0.0,0.0,0.0
깐마늘_통합,2021,9,6,6024.119817003636,558490600.0,92510.0,0.0,0.0,0.0
깐마늘_통합,2021,10,6,5956.109366474014,639485600.0,107540.0,0.0,0.0,0.0
깐마늘_통합,2021,11,6,6257.80202461633,416678000.0,67098.0,0.0,0.0,0.0
깐마늘_통합,2021,12,6,6293.167936528628,511922300.0,83436.0,0.0,0.0,0.0
깐마늘_통합,2021,13,6,6416.015084580642,691239000.0,107384.0,0.0,0.0,0.0
깐마늘_통합,2021,14,6,6463.983968575606,544588000.0,83680.0,0.0,0.0,0.0
깐마늘_통합,2021,15,6,6498.058374931204,666761000.0,101440.0,0.0,0.0,0.0
깐마늘_통합,2021,16,6,6257.456624718117,558743000.0,96245.0,0.0,0.0,0.0
깐마늘_통합,2021,17,6,6650.188606295855,553754600.0,82576.0,0.0,0.0,0.0
깐마늘_통합,2021,18,6,6631.804031841145,765982400.0,114757.0,0.0,0.0,0.0
깐마늘_통합,2021,19,6,6385.11017184221,591007200.0,92711.0,0.0,0.0,0.0
깐마늘_통합,2021,20,6,6488.865476829436,749714800.0,114112.0,0.0,0.0,0.0
깐마늘_통합,2021,21,6,4868.683821887139,517341612.82072943,101693.0,0.0,0.0,0.0
깐마늘_통합,2021,22,6,4585.911066784988,430046119.9242605,97669.0,0.0,0.0,0.0
깐마늘_통합,2021,23,6,4126.874683159237,281158401.46927536,70774.0,0.0,0.0,0.0
깐마늘_통합,2021,24,6,3936.06009533183,292333610.3798863,81291.0,0.0,0.0,0.0
깐마늘_통합,2021,25,6,4173.024797847072,327626844.15991855,78637.0,0.0,0.0,0.0
깐마늘_통합,2021,26,6,4467.937016914501,361407049.17131954,84460.0,0.0,0.0,0.0
깐마늘_통합,2021,27,6,4540.123509051305,411869759.274181,96932.0,0.0,0.0,0.0
깐마늘_통합,2021,28,6,4898.913758213284,485535683.33572,105458.0,0.0,0.0,0.0
깐마늘_통합,2021,29,6,5526.463548068466,432028122.9348874,77881.0,0.0,0.0,0.0
깐마늘_통합,2021,30,6,5104.405939722522,445900713.308078,89185.0,0.0,0.0,0.0
깐마늘_통합,2021,31,5,4399.566180106875,446045263.8604847,103819.0,0.0,0.0,0.0
깐마늘_통합,2021,32,6,4733.766938858497,436484608.0005186,95804.0,0.0,0.0,0.0
깐마늘_통합,2021,33,6,5348.707519992625,467961236.9150739,92438.0,0.0,0.0,0.0
깐마늘_통합,2021,34,6,4063.98267742264,404730102.2789213,102522.0,0.0,0.0,0.0
깐마늘_통합,2021,35,6,4865.826743258929,406304864.22931886,85263.0,0.0,0.0,0.0
깐마늘_통합,2021,36,6,4042.495309792912,606191941.524975,148451.0,0.0,0.0,0.0
깐마늘_통합,2021,37,6,4649.878278982634,634354220.509038,147907.0,0.0,0.0,0.0
깐마늘_통합,2021,38,2,4663.6956617101805,151480682.01370463,34073.0,0.0,0.0,0.0
깐마늘_통합,2021,39,6,4383.80695966538,432422346.4768503,109834.0,0.0,0.0,0.0
깐마늘_통합,2021,40,6,4643.866017517695,418488339.4464548,93525.0,0.0,0.0,0.0
깐마늘_통합,2021,41,6,4281.439661993358,380490797.7374482,95001.0,0.0,0.0,0.0
깐마늘_통합,2021,42,6,4170.570863845461,416714159.3328482,108246.0,0.0,0.0,0.0
깐마늘_통합,2021,43,6,4413.156574529658,606772725.8148192,143320.0,0.0,0.0,0.0
깐마늘_통합,2021,44,6,4359.827238526966,563256393.1837101,132388.0,0.0,0.0,0.0
깐마늘_통합,2021,45,6,4621.509195014864,547590460.5253319,121471.0,0.0,0.0,0.0
깐마늘_통합,2021,46,6,4416.344699457327,584449364.5379564,146280.0,0.0,0.0,0.0
깐마늘_통합,2021,47,6,5060.37158294116,533342439.3426684,113833.0,0.0,0.0,0.0
깐마늘_통합,2021,48,6,4647.701055513086,459881584.6378988,104606.0,0.0,0.0,0.0
깐마늘_통합,2021,49,6,4639.291372429573,431151325.01549697,95503.0,0.0,0.0,0.0
깐마늘_통합,2021,50,6,4585.312360016399,360913213.9581555,80572.0,0.0,0.0,0.0
깐마늘_통합,2021,51,6,5535.625729786018,449825934.8795911,79179.0,0.0,0.0,0.0
깐마늘_통합,2021,52,5,4416.489268081898,402581386.0059491,96126.0,0.0,0.0,0.0
깐마늘_통합,2022,1,6,4483.651224006607,379780766.4785883,92470.0,0.0,0.0,0.0
깐마늘_통합,2022,2,6,4907.707657065493,428059050.5351291,92927.0,0.0,0.0,0.0
깐마늘_통합,2022,3,6,5038.034240328245,468586594.30336094,97566.0,0.0,0.0,0.0
깐마늘_통합,2022,4,7,5073.871403889738,737405022.4064721,144689.0,0.0,0.0,0.0
깐마늘_통합,2022,5,2,5061.2514231345685,109633648.5741649,21299.0,0.0,0.0,0.0
깐마늘_통합,2022,6,6,4491.886943416917,411865842.36600864,94310.0,0.0,0.0,0.0
깐마늘_통합,2022,7,6,4822.298437431699,371169004.4431013,80718.0,0.0,0.0,0.0
깐마늘_통합,2022,8,6,4946.810979709492,414403145.22720766,86150.0,0.0,0.0,0.0
깐마늘_통합,2022,9,6,5205.857779839301,506845048.3952639,102537.0,0.0,0.0,0.0
깐마늘_통합,2022,10,6,5050.744585077736,322917322.51631266,63504.0,0.0,0.0,0.0
깐마늘_통합,2022,11,6,5465.106672628266,493840315.1345393,94925.0,0.0,0.0,0.0
깐마늘_통합,2022,12,6,5446.6390264815245,561566834.8410078,103328.0,0.0,0.0,0.0
깐마늘_통합,2022,13,6,5391.438047909577,366008039.7635672,69505.0,0.0,0.0,0.0
깐마늘_통합,2022,14,6,5913.644777105509,370117490.89409816,62088.0,0.0,0.0,0.0
깐마늘_통합,2022,15,6,5022.423966122861,394411110.3503201,86668.0,0.0,0.0,0.0
깐마늘_통합,2022,16,6,4486.0005906624365,701997872.730619,156544.0,0.0,0.0,0.0
깐마늘_통합,2022,17,7,5375.186914778106,494398855.9134079,105638.0,0.0,0.0,0.0
깐마늘_통합,2022,18,6,5091.435190587007,651501672.4081148,144530.0,0.0,0.0,0.0
깐마늘_통합,2022,19,7,6008.440678205875,580204224.6669263,99685.0,0.0,0.0,0.0
깐마늘_통합,2022,20,6,5399.986048470902,398790037.5160775,79265.0,0.0,0.0,0.0
깐마늘_통합,2022,21,6,5269.68322501316,644044829.7116355,117314.0,0.0,0.0,0.0
깐마늘_통합,2022,22,6,5280.452880728617,476530408.1286798,92303.0,0.0,0.0,0.0
깐마늘_통합,2022,23,6,5788.142686702926,935922448.5548812,154027.0,0.0,0.0,0.0
깐마늘_통합,2022,24,6,5119.800132911644,475003867.8156465,96763.0,0.0,0.0,0.0
깐마늘_통합,2022,25,6,5244.926340752109,686755338.7148433,138059.0,0.0,0.0,0.0
깐마늘_통합,2022,26,6,5126.27285911466,426162131.3065728,87312.0,0.0,0.0,0.0
깐마늘_통합,2022,27,6,5774.768867163351,383770704.961229,68824.0,0.0,0.0,0.0
깐마늘_통합,2022,28,6,5793.085433385838,328575492.51253545,58324.0,0.0,0.0,0.0
깐마늘_통합,2022,29,6,5550.704920613088,312144500.393688,57178.0,0.0,0.0,0.0
깐마늘_통합,2022,30,6,5533.061945365866,540440135.4735004,99202.0,0.0,0.0,0.0
깐마늘_통합,2022,31,5,4350.764926330424,269049669.48074,63141.0,0.0,0.0,0.0
깐마늘_통합,2022,32,6,4699.673075262999,489198984.27714026,99183.0,0.0,0.0,0.0
깐마늘_통합,2022,33,6,4769.565848013423,467436148.0974503,100899.0,0.0,0.0,0.0
깐마늘_통합,2022,34,6,3981.723306786001,760913355.3841581,199322.0,0.0,0.0,0.0
깐마늘_통합,2022,35,6,4489.371273130055,931893817.115132,230691.0,0.0,0.0,0.0
깐마늘_통합,2022,36,5,5245.86906819742,930274140.9786236,178941.0,0.0,0.0,0.0
깐마늘_통합,2022,37,5,4530.490355377196,406463843.0444256,95331.0,0.0,0.0,0.0
깐마늘_통합,2022,38,6,3538.2973659664717,538713736.7347051,166205.0,0.0,0.0,0.0
깐마늘_통합,2022,39,6,4556.576658157155,621284306.5189371,134130.0,0.0,0.0,0.0
깐마늘_통합,2022,40,6,5406.09783636424,482483443.0669277,88324.0,0.0,0.0,0.0
깐마늘_통합,2022,41,6,5794.189336172111,568446442.5162215,97321.0,0.0,0.0,0.0
깐마늘_통합,2022,42,6,5370.687519094005,577673368.7184771,118198.0,0.0,0.0,0.0
깐마늘_통합,2022,43,6,5069.659805531471,900267105.1428554,177524.0,0.0,0.0,0.0
깐마늘_통합,2022,44,6,5439.221938365539,607093348.1144513,121362.0,0.0,0.0,0.0
깐마늘_통합,2022,45,6,5288.73787048302,660312815.8022143,128739.0,0.0,0.0,0.0
깐마늘_통합,2022,46,6,5104.67274679855,764408395.7357347,162458.0,0.0,0.0,0.0
깐마늘_통합,2022,47,6,4836.46249312351,720202784.4280871,163189.0,0.0,0.0,0.0
깐마늘_통합,2022,48,6,5129.210305201299,441595688.72903526,86794.0,0.0,0.0,0.0
깐마늘_통합,2022,49,6,5159.164270513434,543872721.7663751,113782.0,0.0,0.0,0.0
깐마늘_통합,2022,50,6,5922.274968045774,707645571.6438903,114034.0,0.0,0.0,0.0
깐마늘_통합,2022,51,6,5576.879579445859,360653816.8057479,63977.0,0.0,0.0,0.0
깐마늘_통합,2022,52,6,5158.084968228773,617964771.4180028,112127.0,0.0,0.0,0.0
깐마늘_통합,2023,1,5,5943.611855580156,622043761.1342785,103487.0,0.0,0.0,0.0
깐마늘_통합,2023,2,6,5746.867096226612,762952047.3643979,133548.0,0.0,0.0,0.0
깐마늘_통합,2023,3,6,5824.714042990357,594798265.7553501,101597.0,0.0,0.0,0.0
깐마늘_통합,2023,4,4,5138.911567820194,430543745.333457,76579.0,0.0,0.0,0.0
깐마늘_통합,2023,5,6,5931.688168812964,528790564.8770841,85105.0,0.0,0.0,0.0
깐마늘_통합,2023,6,6,5595.595941929412,398950366.1566123,69167.0,0.0,0.0,0.0
깐마늘_통합,2023,7,6,5625.028393087287,410535783.1734788,72010.0,0.0,0.0,0.0
깐마늘_통합,2023,8,6,5520.008667892718,332701774.3791833,60181.0,0.0,0.0,0.0
깐마늘_통합,2023,9,6,5779.156253112572,579384246.877899,97527.0,0.0,0.0,0.0
깐마늘_통합,2023,10,6,5523.954149065488,400827201.2192427,72232.0,0.0,0.0,0.0
깐마늘_통합,2023,11,6,5459.006365904154,397197022.4656457,72010.0,0.0,0.0,0.0
깐마늘_통합,2023,12,6,4909.499309411621,319730147.4102485,64586.0,0.0,0.0,0.0
깐마늘_통합,2023,13,6,5132.807753470525,475443485.3766646,88290.0,0.0,0.0,0.0
깐마늘_통합,2023,14,6,5204.402561342465,377926248.21191096,72067.0,0.0,0.0,0.0
깐마늘_통합,2023,15,6,5113.32348536204,463310145.2570884,86810.0,0.0,0.0,0.0
깐마늘_통합,2023,16,6,4817.795257934728,389853788.2841813,77647.0,0.0,0.0,0.0
깐마늘_통합,2023,17,6,5503.73936580848,715659160.8703983,124409.0,0.0,0.0,0.0
깐마늘_통합,2023,18,6,4089.386289619876,331074366.7923512,81730.0,0.0,0.0,0.0
깐마늘_통합,2023,19,6,4381.31964187248,877366655.9818046,173852.0,0.0,0.0,0.0
깐마늘_통합,2023,20,6,4152.471862012288,401590616.1963767,94863.0,0.0,0.0,0.0
깐마늘_통합,2023,21,6,3838.4492927121696,373974323.9040151,99028.0,0.0,0.0,0.0
깐마늘_통합,2023,22,6,3831.778423578352,327897309.43922174,83744.0,0.0,0.0,0.0
깐마늘_통합,2023,23,6,3805.217822274993,460888105.1256358,109198.0,0.0,0.0,0.0
깐마늘_통합,2023,24,6,3836.022058727701,291841729.29487133,75909.0,0.0,0.0,0.0
깐마늘_통합,2023,25,6,4268.437577280081,450443535.66743577,98926.0,0.0,0.0,0.0
깐마늘_통합,2023,26,6,4466.302908809835,437283135.0504514,97361.0,0.0,0.0,0.0
깐마늘_통합,2023,27,6,4865.552869762862,459217676.7207272,92648.0,0.0,0.0,0.0
깐마늘_통합,2023,28,6,4980.001772436718,333179629.14067113,66727.0,0.0,0.0,0.0
깐마늘_통합,2023,29,6,4502.47564335116,378143762.8512085,82186.0,0.0,0.0,0.0
깐마늘_통합,2023,30,6,4905.613124880368,343777176.9586484,68180.0,0.0,0.0,0.0
깐마늘_통합,2023,31,5,4759.154893039954,346085372.2017295,70682.0,0.0,0.0,0.0
깐마늘_통합,2023,32,6,4977.473444515911,547950677.207684,106290.0,0.0,0.0,0.0
깐마늘_통합,2023,33,6,4876.660064803072,395577684.83552814,78302.0,0.0,0.0,0.0
깐마늘_통합,2023,34,6,4857.7016131308055,502801514.9287221,98287.0,0.0,0.0,0.0
깐마늘_통합,2023,35,6,4651.36312905113,388554095.7410715,81935.0,0.0,0.0,0.0
깐마늘_통합,2023,36,6,4370.741970046302,344046019.7949124,78637.0,0.0,0.0,0.0
깐마늘_통합,2023,37,6,4459.139345921517,359041744.6848344,80470.0,0.0,0.0,0.0
깐마늘_통합,2023,38,6,4573.4088966298,345636013.04246765,75374.0,0.0,0.0,0.0
깐마늘_통합,2023,39,4,5013.666923872792,270599635.1954263,54042.0,0.0,0.0,0.0
깐마늘_통합,2023,40,6,4577.591128537833,235699192.15243405,51607.0,0.0,0.0,0.0
깐마늘_통합,2023,41,6,4914.69263571294,325269128.63134974,65999.0,0.0,0.0,0.0
깐마늘_통합,2023,42,6,4589.230536682514,307668162.0830801,67125.0,0.0,0.0,0.0
깐마늘_통합,2023,43,6,4634.097152124738,323183900.34997016,69751.0,0.0,0.0,0.0
깐마늘_통합,2023,44,5,4646.063514871865,315025414.1396268,67770.0,0.0,0.0,0.0
깐마늘_통합,2023,45,6,4200.18416338197,611093440.5254911,147586.0,0.0,0.0,0.0
깐마늘_통합,2023,46,6,4121.992752875837,756169055.8088189,191354.0,0.0,0.0,0.0
깐마늘_통합,2023,47,6,3770.524839299251,640035172.977813,172376.0,0.0,0.0,0.0
깐마늘_통합,2023,48,5,4151.799380921892,366576927.63173866,92397.0,0.0,0.0,0.0
깐마늘_통합,2023,49,6,4354.784577800386,454290623.9565729,105711.0,0.0,0.0,0.0
깐마늘_통합,2023,50,6,4752.089696014646,374584844.7570341,79088.0,0.0,0.0,0.0
깐마늘_통합,2023,51,6,4615.285490346733,284988460.26378584,62023.0,0.0,0.0,0.0
깐마늘_통합,2023,52,6,4735.736223922592,378226184.4362981,79809.0,0.0,0.0,0.0
깐마늘_통합,2024,1,6,4879.028197754215,392231213.2376297,79436.0,0.0,0.0,0.0
깐마늘_통합,2024,2,6,4254.666524900225,246910829.68861255,58178.0,0.0,0.0,0.0
깐마늘_통합,2024,3,6,4256.55961788404,269652743.44881994,63379.0,0.0,0.0,0.0
깐마늘_통합,2024,4,6,4493.248859338802,295544139.7558904,65309.0,0.0,0.0,0.0
깐마늘_통합,2024,5,6,4344.7726855028895,305664519.1957801,72587.0,0.0,0.0,0.0
깐마늘_통합,2024,6,5,4611.538083803001,310394102.1015277,67411.0,0.0,0.0,0.0
깐마늘_통합,2024,7,5,4482.31528751175,199904957.19773653,44686.0,0.0,0.0,0.0
깐마늘_통합,2024,8,6,4221.127104554512,234510534.0561848,54980.0,0.0,0.0,0.0
깐마늘_통합,2024,9,5,4152.904763877179,236846229.22839743,56801.0,0.0,0.0,0.0
깐마늘_통합,2024,10,6,4410.957570209382,308646523.96826243,69911.0,0.0,0.0,0.0
깐마늘_통합,2024,11,6,4311.733266500386,252254802.74455947,58466.0,0.0,0.0,0.0
깐마늘_통합,2024,12,6,3996.0235054592304,386216406.65040106,104473.0,0.0,0.0,0.0
깐마늘_통합,2024,13,6,4562.234740093714,271791529.3819568,59544.0,0.0,0.0,0.0
깐마늘_통합,2024,14,6,4248.49706960837,245226969.06721207,58050.0,0.0,0.0,0.0
깐마늘_통합,2024,15,6,4730.794732027131,257778510.7078384,54330.0,0.0,0.0,0.0
깐마늘_통합,2024,16,6,4779.493947342452,291957361.98083967,60550.0,0.0,0.0,0.0
깐마늘_통합,2024,17,6,4695.730474904888,286234561.599099,61031.0,0.0,0.0,0.0
깐마늘_통합,2024,18,6,4721.927954955298,290701287.34490114,61548.0,0.0,0.0,0.0
깐마늘_통합,2024,19,6,4405.280495581486,254318939.59571588,58117.0,0.0,0.0,0.0
깐마늘_통합,2024,20,6,4892.919124723264,309166052.90394574,63330.0,0.0,0.0,0.0
깐마늘_통합,2024,21,6,5025.81606532824,278315584.48948026,55500.0,0.0,0.0,0.0
깐마늘_통합,2024,22,6,4842.345664148731,237748168.69021773,48831.0,0.0,0.0,0.0
깐마늘_통합,2024,23,6,4804.344529841703,269080335.0292531,55800.0,0.0,0.0,0.0
깐마늘_통합,2024,24,6,4767.376689602469,275470926.7788902,57820.0,0.0,0.0,0.0
깐마늘_통합,2024,25,6,4821.38650294614,229734758.97030896,48120.0,0.0,0.0,0.0
깐마늘_통합,2024,26,6,5219.376861261872,343474770.1835872,65380.0,0.0,0.0,0.0
깐마늘_통합,2024,27,6,5063.616565205001,269904731.9734311,53400.0,0.0,0.0,0.0
깐마늘_통합,2024,28,6,5119.367900334365,334511674.5199734,65640.0,0.0,0.0,0.0
깐마늘_통합,2024,29,6,5443.236533392464,316817763.01594746,58560.0,0.0,0.0,0.0
깐마늘_통합,2024,30,6,5375.6047676171065,268860000.0,50060.0,0.0,0.0,0.0
깐마늘_통합,2024,31,5,5155.880193480275,323877657.84671533,63340.0,0.0,0.0,0.0
깐마늘_통합,2024,32,6,5346.709248380221,304188986.916271,56860.0,0.0,0.0,0.0
깐마늘_통합,2024,33,6,5352.942731586431,316281100.52910054,59180.0,0.0,0.0,0.0
깐마늘_통합,2024,34,6,5619.09955595759,240104196.36827016,42940.0,0.0,0.0,0.0
깐마늘_통합,2024,35,6,5499.906951762918,272074353.5930578,49380.0,0.0,0.0,0.0
깐마늘_통합,2024,36,6,5631.977678443858,310409000.0,54980.0,0.0,0.0,0.0
깐마늘_통합,2024,37,6,5519.914414644351,404750642.9400745,73600.0,0.0,0.0,0.0
깐마늘_통합,2024,38,3,5635.493280544354,124090000.0,22340.0,0.0,0.0,0.0
깐마늘_통합,2024,39,6,5302.873139155233,271531989.10081744,50980.0,0.0,0.0,0.0
깐마늘_통합,2024,40,6,5374.13991368604,284158243.62606233,52920.0,0.0,0.0,0.0
깐마늘_통합,2024,41,6,5439.939188258297,310431053.4979424,57162.0,0.0,0.0,0.0
깐마늘_통합,2024,42,6,5518.821795103991,349262510.63829786,63740.0,0.0,0.0,0.0
깐마늘_통합,2024,43,6,5657.032091275654,362841056.73758864,64200.0,0.0,0.0,0.0
깐마늘_통합,2024,44,6,5608.283642148909,355311900.38314176,63360.0,0.0,0.0,0.0
깐마늘_통합,2024,45,6,5591.268310823746,477467426.9119071,85640.0,0.0,0.0,0.0
깐마늘_통합,2024,46,6,5753.791292452177,555563000.0,96720.0,0.0,0.0,0.0
깐마늘_통합,2024,47,6,5754.261853004674,559773000.0,97240.0,0.0,0.0,0.0
깐마늘_통합,2024,48,6,5741.646132863101,474406000.0,82580.0,0.0,0.0,0.0
깐마늘_통합,2024,49,6,5561.590733728913,402188500.0,72540.0,0.0,0.0,0.0
깐마늘_통합,2024,50,6,5630.903934995146,350003500.0,62460.0,0.0,0.0,0.0
깐마늘_통합,2024,51,6,5571.317526938943,383048250.0,68960.0,0.0,0.0,0.0
깐마늘_통합,2024,52,6,5622.55236648697,381981250.0,67960.0,0.0,0.0,0.0
깐마늘_통합,2025,1,2,5791.711189091216,172300500.0,29740.0,0.0,0.0,0.0
깐마늘_통합,2025,2,6,5642.640385166371,362318500.0,64320.0,0.0,0.0,0.0
깐마늘_통합,2025,3,6,5904.477720156859,388510000.0,66120.0,0.0,0.0,0.0
깐마늘_통합,2025,4,6,6122.883481777975,441827750.0,72060.0,0.0,0.0,0.0
깐마늘_통합,2025,5,3,6143.8213999154905,254811250.0,41060.0,0.0,0.0,0.0
깐마늘_통합,2025,6,6,6223.112499588892,340646000.0,54760.0,0.0,0.0,0.0
깐마늘_통합,2025,7,5,6308.769808850014,383488000.0,60740.0,0.0,0.0,0.0
깐마늘_통합,2025,8,6,6148.594159571057,426011500.0,70060.0,0.0,0.0,0.0
깐마늘_통합,2025,9,6,6139.263891070007,476358000.0,78120.0,0.0,0.0,0.0
깐마늘_통합,2025,10,5,6502.456750538729,367296250.0,56960.0,0.0,0.0,0.0
깐마늘_통합,2025,11,6,6734.640024885372,394806000.0,58620.0,0.0,0.0,0.0
깐마늘_통합,2025,12,6,6668.438670445173,428293250.0,64240.0,0.0,0.0,0.0
깐마늘_통합,2025,13,6,6745.579966955677,424403000.0,62960.0,0.0,0.0,0.0
깐마늘_통합,2025,14,6,6615.696828159428,466528434.85086346,70620.0,0.0,0.0,0.0
깐마늘_통합,2025,15,6,6648.8562344116,619432000.0,93100.0,0.0,0.0,0.0
깐마늘_통합,2025,16,6,6549.605280548233,1001302250.0,157700.0,0.0,0.0,0.0
깐마늘_통합,2025,17,6,6581.615572428135,710597750.0,113800.0,0.0,0.0,0.0
깐마늘_통합,2025,18,6,6686.767195210589,786732750.0,124860.0,0.0,0.0,0.0
깐마늘_통합,2025,19,6,7066.989168511113,741900750.0,111740.0,0.0,0.0,0.0
깐마늘_통합,2025,20,6,7350.574553761754,634309750.0,92920.0,0.0,0.0,0.0
깐마늘_통합,2025,21,6,8025.355592552849,810297250.0,114510.0,0.0,0.0,0.0
깐마늘_통합,2025,22,6,8074.618027852247,771182000.0,110760.0,0.0,0.0,0.0
깐마늘_통합,2025,23,6,5961.867136996264,592062801.9398091,101940.0,0.0,0.0,0.0
깐마늘_통합,2025,24,6,7367.014079325537,681135646.3684194,98440.0,0.0,0.0,0.0
깐마늘_통합,2025,25,6,7357.947967184545,647427128.8671024,96040.0,0.0,0.0,0.0
깐마늘_통합,2025,26,6,7088.990622569847,428345590.60402685,60190.0,0.0,0.0,0.0
깐마늘_통합,2025,27,1,7017.789373814042,73967500.0,10540.0,0.0,0.0,0.0
깐마늘,2015,27,5,5361.796339602159,352922350.0,73680.0,0.0,0.0,0.0
깐마늘,2015,28,6,5721.296834757964,376505800.0,70239.0,0.0,0.0,0.0
깐마늘,2015,29,6,5763.225586494147,528826850.0,91872.0,0.0,0.0,0.0
깐마늘,2015,30,6,5825.871077576914,326497640.0,56227.0,0.0,0.0,0.0
깐마늘,2015,31,6,5968.073159448987,377195760.0,63486.0,0.0,0.0,0.0
깐마늘,2015,32,6,5479.403687384966,409921380.0,82034.0,0.0,0.0,0.0
깐마늘,2015,33,6,5986.993572528663,337126930.0,56396.0,0.0,0.0,0.0
깐마늘,2015,34,6,5912.802076498102,385902860.0,65204.0,0.0,0.0,0.0
깐마늘,2015,35,6,5883.570613573761,426532780.0,72300.0,0.0,0.0,0.0
깐마늘,2015,36,6,5993.042849049984,357507990.0,59766.0,0.0,0.0,0.0
깐마늘,2015,37,6,5960.625720594629,499118390.0,84412.0,0.0,0.0,0.0
깐마늘,2015,38,6,6049.336661844944,482994690.0,79684.0,0.0,0.0,0.0
깐마늘,2015,39,6,6038.878828083973,705221810.0,113822.0,0.0,0.0,0.0
깐마늘,2015,40,4,5687.694279805941,276892700.0,50774.0,0.0,0.0,0.0
깐마늘,2015,41,6,5922.438635365871,376149750.0,63472.0,0.0,0.0,0.0
깐마늘,2015,42,6,5982.722453862419,467714250.0,78350.0,0.0,0.0,0.0
깐마늘,2015,43,6,6280.887224157345,405803950.0,64740.0,0.0,0.0,0.0
깐마늘,2015,44,6,6414.187676571306,369831150.0,58048.0,0.0,0.0,0.0
깐마늘,2015,45,6,6296.667360146043,671600750.0,105762.0,0.0,0.0,0.0
깐마늘,2015,46,6,6389.556225245723,686801200.0,107420.0,0.0,0.0,0.0
깐마늘,2015,47,6,6333.282754583892,601513350.0,95230.0,0.0,0.0,0.0
깐마늘,2015,48,6,6236.779082630811,682575730.0,109423.0,0.0,0.0,0.0
깐마늘,2015,49,6,6295.769895790693,570183100.0,90249.0,0.0,0.0,0.0
깐마늘,2015,50,6,6426.812844764431,487667500.0,76158.0,0.0,0.0,0.0
깐마늘,2015,51,6,6323.997342349302,300628300.0,47475.0,0.0,0.0,0.0
깐마늘,2015,52,6,6353.74386668787,382264880.0,60176.0,0.0,0.0,0.0
깐마늘,2015,53,4,6427.996167573328,440853440.0,68326.0,0.0,0.0,0.0
깐마늘,2016,1,6,6654.472454418824,428828330.0,64627.0,0.0,0.0,0.0
깐마늘,2016,2,6,6809.633963391326,404240350.0,59220.0,0.0,0.0,0.0
깐마늘,2016,3,6,6913.074094482548,349322200.0,50680.0,0.0,0.0,0.0
깐마늘,2016,4,6,7323.554087173205,405103800.0,55344.0,0.0,0.0,0.0
깐마늘,2016,5,6,7645.255078136266,652186970.0,85432.0,0.0,0.0,0.0
깐마늘,2016,6,3,7598.887727551405,128559430.0,16868.0,0.0,0.0,0.0
깐마늘,2016,7,6,7464.379033390498,330630160.0,44456.0,0.0,0.0,0.0
깐마늘,2016,8,7,7549.919393010113,448483320.0,59580.0,-106.96445090781708,-111489120.0,-13610.0
깐마늘,2016,9,6,7494.8573055023635,333249510.0,44030.0,0.0,0.0,0.0
깐마늘,2016,10,6,7498.818869163307,338173650.0,45474.0,0.0,0.0,0.0
깐마늘,2016,11,6,7433.1440131675,305833720.0,41240.0,0.0,0.0,0.0
깐마늘,2016,12,6,7391.749996413549,298663780.0,40488.0,0.0,0.0,0.0
깐마늘,2016,13,6,7626.129810751386,337457740.0,43932.0,0.0,0.0,0.0
깐마늘,2016,14,6,7535.231599067843,307200660.0,40638.0,0.0,0.0,0.0
깐마늘,2016,15,6,7653.994414403685,266657550.0,35108.0,0.0,0.0,0.0
깐마늘,2016,16,6,7800.733399316047,297773610.0,38294.0,0.0,0.0,0.0
깐마늘,2016,17,6,8061.375391856099,279024530.0,34820.0,0.0,0.0,0.0
깐마늘,2016,18,6,8261.875441018157,290960060.0,35250.0,0.0,0.0,0.0
깐마늘,2016,19,6,7875.474246149377,295861190.0,37364.0,0.0,0.0,0.0
깐마늘,2016,20,6,8326.232124859342,419244200.0,50634.0,0.0,0.0,0.0
깐마늘,2016,21,6,8131.490295475512,413499310.0,50370.0,0.0,0.0,0.0
깐마늘,2016,22,6,8221.818064011633,290893120.0,35682.0,0.0,0.0,0.0
깐마늘,2016,23,6,8088.379109739021,318825000.0,39688.0,0.0,0.0,0.0
깐마늘,2016,24,6,8185.721176742566,305281010.0,37380.0,0.0,0.0,0.0
깐마늘,2016,25,6,8028.018350604873,388591950.0,47988.0,0.0,0.0,0.0
깐마늘,2016,26,6,7569.388217770343,435974990.0,57672.0,0.0,0.0,0.0
깐마늘,2016,27,6,7022.283171850607,460157200.0,65914.0,0.0,0.0,0.0
깐마늘,2016,28,6,6648.403062017948,342732930.0,51655.0,0.0,0.0,0.0
깐마늘,2016,29,6,6724.188437624455,474041660.0,70182.0,0.0,0.0,0.0
깐마늘,2016,30,6,6430.689077625776,420757260.0,65617.0,0.0,0.0,0.0
깐마늘,2016,31,5,6149.52773444159,347909930.0,56635.0,0.0,0.0,0.0
깐마늘,2016,32,6,6093.929335374213,413359370.0,67427.0,0.0,0.0,0.0
깐마늘,2016,33,6,5992.711120876396,437827100.0,73040.0,0.0,0.0,0.0
